seed,fold,model,lambda_amp,lambda_prior,alpha_WM,alpha_FI,eligible,selected,fisher,WM_pearson,WM_rmse,WM_mae,FI_pearson,FI_rmse,FI_mae
3939,0,C0,10.0,0.0,0.25,1.0,False,False,-0.04086631293226245,-0.026823591476810106,12.203620542414317,9.763876603302837,-0.05484750058899458,5.345007804228988,4.419495395977369
3939,0,C0,10.0,0.0,0.5,0.0,True,False,-0.03741122479264878,-0.026909312615813884,12.231388885278315,9.786692951815738,-0.04787002333448597,5.1938845762719446,4.309579765697063
3939,0,C0,10.0,0.0,0.5,0.25,False,False,-0.038490648220724996,-0.026909312615813884,12.231388885278315,9.786692951815738,-0.05002369719338824,5.226878317837194,4.334632514992808
3939,0,C0,10.0,0.0,0.5,0.5,False,False,-0.03942401446450275,-0.026909312615813884,12.231388885278315,9.786692951815738,-0.05188558239790438,5.263108287064065,4.360855129789737
3939,0,C0,10.0,0.0,0.5,0.75,False,False,-0.040225319774237225,-0.026909312615813884,12.231388885278315,9.786692951815738,-0.05348374434823482,5.302508148724825,4.389003071569225
3939,0,C0,10.0,0.0,0.5,1.0,False,False,-0.040909204461164125,-0.026909312615813884,12.231388885278315,9.786692951815738,-0.05484750058899458,5.345007804228988,4.419495395977369
3939,0,C0,10.0,0.0,0.75,0.0,True,False,-0.03744802671883693,-0.026982863025014375,12.260198006476365,9.81097497299067,-0.04787002333448597,5.1938845762719446,4.309579765697063
3939,0,C0,10.0,0.0,0.75,0.25,False,False,-0.03852745014691315,-0.026982863025014375,12.260198006476365,9.81097497299067,-0.05002369719338824,5.226878317837194,4.334632514992808
3939,0,C0,10.0,0.0,0.75,0.5,False,False,-0.0394608163906909,-0.026982863025014375,12.260198006476365,9.81097497299067,-0.05188558239790438,5.263108287064065,4.360855129789737
3939,0,C0,10.0,0.0,0.75,0.75,False,False,-0.040262121700425375,-0.026982863025014375,12.260198006476365,9.81097497299067,-0.05348374434823482,5.302508148724825,4.389003071569225
3939,0,C0,10.0,0.0,0.75,1.0,False,False,-0.040946006387352275,-0.026982863025014375,12.260198006476365,9.81097497299067,-0.05484750058899458,5.345007804228988,4.419495395977369
3939,0,C0,10.0,0.0,1.0,0.0,True,False,-0.03747913389574917,-0.027045031977685038,12.290040586935753,9.835474685198083,-0.04787002333448597,5.1938845762719446,4.309579765697063
3939,0,C0,10.0,0.0,1.0,0.25,False,False,-0.03855855732382539,-0.027045031977685038,12.290040586935753,9.835474685198083,-0.05002369719338824,5.226878317837194,4.334632514992808
3939,0,C0,10.0,0.0,1.0,0.5,False,False,-0.03949192356760314,-0.027045031977685038,12.290040586935753,9.835474685198083,-0.05188558239790438,5.263108287064065,4.360855129789737
3939,0,C0,10.0,0.0,1.0,0.75,False,False,-0.04029322887733761,-0.027045031977685038,12.290040586935753,9.835474685198083,-0.05348374434823482,5.302508148724825,4.389003071569225
3939,0,C0,10.0,0.0,1.0,1.0,False,False,-0.04097711356426451,-0.027045031977685038,12.290040586935753,9.835474685198083,-0.05484750058899458,5.345007804228988,4.419495395977369
3939,0,C1,0.1,0.01,0.0,0.0,True,False,-0.037318946871407854,-0.026724889498465857,12.176900098095054,9.742393199363919,-0.04787002333448597,5.1938845762719446,4.309579765697063
3939,0,C1,0.1,0.01,0.0,0.25,True,False,-0.03091530338227418,-0.026724889498465857,12.176900098095054,9.742393199363919,-0.03508494543773837,5.220628150269182,4.326163512662395
