seed,fold,model,r_WM,rmse_WM,mae_WM,r_FI,rmse_FI,mae_FI,alpha_WM,alpha_FI
4141,0,C1,0.10166224303218618,10.816252469436842,8.629564308723054,0.20929411733075923,6.84166770420573,5.72651070873404,0.0,1.0
4141,0,C2,0.10166224303218618,10.816252469436842,8.629564308723054,0.1745470948303368,7.164800721104045,5.936494025096203,0.0,1.0
4141,0,C3,0.10166224303218618,10.816252469436842,8.629564308723054,0.2753288706462471,5.291963784367504,4.425170155775443,0.0,1.0
4141,0,C4,0.10166224303218618,10.816252469436842,8.629564308723054,0.2626541516401064,5.509961978521638,4.434158538408378,0.0,1.0
4141,1,A0,0.36014384657602405,10.030570768740956,7.909375110876342,0.4339399674976711,4.813830912016349,3.984928021000664,0.0,0.0
4141,1,B0,0.25405771223022583,16.78770980055561,13.308624128328134,0.44534654925630107,4.84086717213963,3.8998358865214744,1.0,0.25
4141,1,B1,0.07943825992618231,17.157559810109316,13.82641126035052,0.3315601131531922,6.401494057466429,5.2900857850350755,1.0,1.0
4141,1,C0,0.17537724799359472,16.635676590460196,13.720657025934486,0.34652475249622405,6.630284004291382,5.312603726177006,1.0,1.0
4141,1,C1,0.24142159136042807,16.954621709678726,13.142097438438087,0.3377266146449899,6.807406340482436,5.242814763397231,1.0,1.0
4141,1,C2,0.2776581158409228,16.68425651222257,13.098726461281089,0.2730235758663777,6.711699185939623,4.921606718429385,1.0,1.0
4141,1,C3,0.2536988671686265,15.120292187721748,12.109761835083763,0.39411307245881777,7.017803197170005,5.818495127092057,1.0,1.0
4141,1,C4,0.21670804163515497,15.634946861694083,12.301736071172456,0.3314744901557862,6.289743797324007,5.114485046467095,1.0,0.75
4141,2,A0,0.1521168378108741,12.090200331757476,9.835379818897351,0.36425241783241463,4.35232256787528,3.6905526342443937,0.0,0.0
4141,2,B0,0.1521168378108741,12.090200331757476,9.835379818897351,0.21643889220315488,5.881048686727387,4.648501630373568,0.0,1.0
4141,2,B1,0.08446661481237905,19.753828960644206,15.236304930340028,0.4615313273307131,5.524484876206702,4.313844297564287,1.0,1.0
4141,2,C0,0.1521168378108741,12.090200331757476,9.835379818897351,0.27376047924532587,5.802353097670185,4.796699662012902,0.0,1.0
4141,2,C1,0.1521168378108741,12.090200331757476,9.835379818897351,0.3572673619806234,4.7079999693278305,3.767763396321223,0.0,1.0
4141,2,C2,0.1521168378108741,12.090200331757476,9.835379818897351,0.2992987162970689,5.4667185513893894,4.554529018052099,0.0,1.0
4141,2,C3,0.1521168378108741,12.090200331757476,9.835379818897351,0.34156171849106104,4.861987686783663,3.766281472535327,0.0,1.0
4141,2,C4,0.1521168378108741,12.090200331757476,9.835379818897351,0.3444773064653187,4.765628156927014,3.822108687041425,0.0,1.0
4141,3,A0,0.44270976541647544,11.809531710927823,9.48838785656716,0.4406572847453307,4.34239762905527,3.522315770045886,0.0,0.0
4141,3,B0,0.44270976541647544,11.809531710927823,9.48838785656716,0.4262026266158176,5.471473582565478,4.395991254464444,0.0,1.0
4141,3,B1,0.281590036302501,16.377942433882406,12.570113522392262,0.4415049203477759,6.300073936674173,5.013195697264232,1.0,1.0
4141,3,C0,0.3890398831940984,13.09563860706876,9.78758476483975,0.4189889512946871,5.347649720873921,4.270328229749536,0.5,1.0
4141,3,C1,0.44270976541647544,11.809531710927823,9.48838785656716,0.40005506450351896,5.343182089814687,4.336164717347741,0.0,1.0
4141,3,C2,0.44270976541647544,11.809531710927823,9.48838785656716,0.4823062366953662,4.375937227870812,3.57785755627037,0.0,1.0
4141,3,C3,0.44270976541647544,11.809531710927823,9.48838785656716,0.3379605429210184,6.466198112980207,5.313754561698151,0.0,1.0
4141,3,C4,0.44270976541647544,11.809531710927823,9.48838785656716,0.20332761499211516,7.467959871482612,5.840673501066992,0.0,1.0
4141,4,A0,0.26292685993969606,11.190867399391458,9.438312951390872,0.4172477879895726,4.440056374142446,3.714753153954775,0.0,0.0
4141,4,B0,0.08757369026165256,18.039868134564614,14.479553086840266,0.3473852903360555,6.066477785321019,4.692878384143096,1.0,1.0
4141,4,B1,0.11703002053669162,17.443775995694125,14.423836373344521,0.3223229861507273,5.936626043558006,4.54253920713337,1.0,1.0
4141,4,C0,0.08156619046681401,16.14758641158676,12.876233908827812,0.36281195538987693,5.4968787368740974,4.468953865565446,1.0,1.0
4141,4,C1,0.26292685993969606,11.190867399391458,9.438312951390872,0.301413524036117,5.454920900939634,4.367785918398401,0.0,1.0
4141,4,C2,0.27133759896858783,13.223356653297984,10.696141235339924,0.2358160263601819,6.040747992199029,4.818003051146153,1.0,1.0
4141,4,C3,0.26292685993969606,11.190867399391458,9.438312951390872,0.26048181781435054,6.64531233528121,5.102177897058313,0.0,1.0
4141,4,C4,0.20082286953127626,13.377252352989958,11.201615890619284,0.1936168633892111,5.839105654623562,4.655642110838883,1.0,1.0
4242,0,A0,0.24874330353950963,11.968041355004184,9.59574079349765,0.44204507183927705,4.862436221194976,3.9955907681524043,0.0,0.0
4242,0,B0,0.21000939272153954,16.90068129916687,13.524942935265775,0.23044936582762382,6.560719754855148,4.946028006766232,1.0,1.0
4242,0,B1,0.3011258193095991,16.559783774003172,10.434194583945256,0.3284660488526766,5.401538013385995,4.290293523808019,1.0,0.75
4242,0,C0,0.02218308255967802,19.28440595305182,15.488821864819192,0.44204507183927705,4.862436221194976,3.9955907681524043,1.0,0.0
4242,0,C1,0.20963824623255048,17.675597569081315,14.41682880544034,0.44204507183927705,4.862436221194976,3.9955907681524043,1.0,0.0
4242,0,C2,0.18250274066064398,20.310172719618222,16.924983331250537,0.44204507183927705,4.862436221194976,3.9955907681524043,1.0,0.0
4242,0,C3,0.2461461932814701,15.164797838481919,12.317712587570407,0.2784158627202478,5.9942636819835835,4.786384243580533,1.0,1.0
4242,0,C4,0.2689332265877884,16.461586317402617,13.664875568418225,0.44204507183927705,4.862436221194976,3.9955907681524043,1.0,0.0
4242,1,A0,0.2608380411281448,10.941286126764249,8.989845183720702,0.3579776488874948,4.494593107001365,3.715260175944162,0.0,0.0
4242,1,B0,-0.09118595777008505,15.35734642181487,12.680245940665118,0.3238372672270202,4.876614383364588,4.04334656204204,1.0,1.0
4242,1,B1,0.12564218217037135,15.454169260349417,12.652206470940353,0.3184064208954605,4.912422625902834,4.137769502729644,1.0,1.0
4242,1,C0,0.2608380411281448,10.941286126764249,8.989845183720702,0.1898307015215599,5.929565658782382,4.843552492419957,0.0,1.0
4242,1,C1,0.2608380411281448,10.941286126764249,8.989845183720702,0.2738893240957878,5.596086294297693,4.544054573719129,0.0,1.0
4242,1,C2,0.14608233055849748,14.20556867737969,12.083522632087972,0.27216336440375044,5.7342628713729855,4.687895951979485,1.0,1.0
4242,1,C3,0.2608380411281448,10.941286126764249,8.989845183720702,0.0977431540163436,7.28255343049229,5.9819015968447,0.0,1.0
4242,1,C4,0.06771541808972888,13.825582870824523,11.65421422968204,0.2608837197413301,5.5855479927777365,4.489168778472706,1.0,1.0
4242,2,A0,0.17060634548608913,11.430595534834163,9.493425754455163,0.35577029150045125,4.2549983707423005,3.458580693670054,0.0,0.0
4242,2,B0,0.17060634548608913,11.430595534834163,9.493425754455163,0.12155776574124923,7.077741518157388,5.382795945323841,0.0,1.0
4242,2,B1,0.1543854826219452,18.63628522278208,15.53278348372834,0.2632893343227654,5.651654562634949,4.3785456755322905,1.0,1.0
4242,2,C0,0.17060634548608913,11.430595534834163,9.493425754455163,0.17466396164108586,5.941711688127376,4.913368854144582,0.0,1.0
4242,2,C1,0.17060634548608913,11.430595534834163,9.493425754455163,0.10460604245788764,7.046321963057461,5.386107330867093,0.0,1.0
4242,2,C2,0.09020153934679745,15.034306250720189,12.004804531589208,0.3402867627033443,5.385422250675884,4.327408919077433,1.0,1.0
4242,2,C3,0.07937764197756035,18.4015416180928,14.639292171079596,0.19820742140804587,7.020431710411894,5.783413881378958,1.0,1.0
4242,2,C4,0.17060634548608913,11.430595534834163,9.493425754455163,0.3205638174366981,5.483780973881514,4.273825911457297,0.0,1.0
4242,3,A0,0.2918011804544055,12.957524806697716,10.990184501631388,0.4744137148054661,4.556717735281666,3.8864223602538797,0.0,0.0
4242,3,B0,0.16412635023352262,17.123624215503455,14.137129665669537,0.4148951655575332,5.17326790970634,4.181739921178586,1.0,1.0
4242,3,B1,0.16187429465534825,19.000048557984073,15.081263468482907,0.33955835283572194,5.485201126203606,4.4924932405766285,1.0,1.0
4242,3,C0,0.2918011804544055,12.957524806697716,10.990184501631388,0.3172648270543025,6.381211280151005,5.3623786202004675,0.0,1.0
4242,3,C1,0.23782587101710334,17.23219110694578,14.381624280529714,0.4744137148054661,4.556717735281666,3.8864223602538797,1.0,0.0
4242,3,C2,0.10131529880796772,17.96037604267976,15.153833513491938,0.3415020363203548,6.88652831069203,5.5854518273734834,1.0,1.0
4242,3,C3,0.0004623314621425612,22.185437328202635,17.795362009509326,0.3939583277384583,6.26991800294079,5.015159811156174,1.0,1.0
4242,3,C4,0.21164883102305787,16.062220939378925,13.385947765496025,0.41539757372087427,5.499143579480432,4.504961562067821,1.0,1.0
4242,4,A0,0.3410075650970515,10.584312039989957,8.676426650600497,0.39124607765802827,4.250384398760062,3.6823061677855398,0.0,0.0
4242,4,B0,0.2922212410235382,16.95658807883555,13.72469400113364,0.39124607765802827,4.250384398760062,3.6823061677855398,1.0,0.0
4242,4,B1,0.2478739573743958,12.584137407854652,9.863192341055418,0.36132162981376414,4.366178533127587,3.754553057877032,1.0,1.0
4242,4,C0,0.3410075650970515,10.584312039989957,8.676426650600497,0.08691092927681404,8.097180718251478,6.454235928150169,0.0,1.0
4242,4,C1,0.22643867934597695,15.752321081318795,12.183240847703424,0.069362257978198,8.169847819122051,6.624081611309547,1.0,1.0
4242,4,C2,0.19310477037573398,16.37533540739866,13.188297269422991,0.26055265058622296,5.92635048616706,4.800653127990805,1.0,1.0
4242,4,C3,0.3410075650970515,10.584312039989957,8.676426650600497,0.3606006093150562,4.597712545257675,3.778435280291832,0.0,1.0
4242,4,C4,0.3410075650970515,10.584312039989957,8.676426650600497,0.1701194032085959,5.926718798597206,4.695981272853901,0.0,1.0
