edge_index,roi_i_0based,roi_j_0based,roi_i_1based,roi_j_1based,mean_signed_coef,mean_abs_coef,median_abs_coef,rank_mean_abs,roi_i_name,roi_j_name,top10_frequency,top20_frequency,top50_frequency,sign_consistency
4996,57,95,58,96,0.009454145002174091,0.012440426837076335,0.01004123287987196,4166,Postcentral_R,Cerebelum_3_R,0.0,0.0,0.0,0.78
2142,20,53,21,54,-0.012434478401528457,0.012434478401528457,0.011361494444981971,4167,Olfactory_L,Occipital_Inf_R,0.0,0.0,0.0,1.0
3461,35,67,36,68,-0.0021516532095091512,0.01242766516577388,0.006048038630564131,4168,Cingulum_Post_R,Precuneus_R,0.0,0.0,0.0,0.62
6642,108,109,109,110,-0.012205924575597797,0.012426493987522207,0.006096467199166723,4169,Vermis_1_2,Vermis_3,0.0,0.0,0.0,0.98
4243,45,104,46,105,-0.009152137795959959,0.012426225957856429,0.006788703750664607,4170,Cuneus_R,Cerebelum_9_L,0.0,0.0,0.0,0.6
4812,54,88,55,89,0.00781098663898682,0.01242386074233185,0.005096947602183949,4171,Fusiform_L,Temporal_Inf_L,0.0,0.0,0.0,0.64
4433,48,90,49,91,-0.007917243763624075,0.012422719329398521,0.006068590370890964,4172,Occipital_Sup_L,Cerebelum_Crus1_L,0.0,0.0,0.0,0.62
410,3,72,4,73,0.01228414212707079,0.012421590973312302,0.011615491356820521,4173,Frontal_Sup_R,Putamen_L,0.0,0.0,0.0,0.94
1360,12,59,13,60,-0.011795772305098652,0.012420623772150207,0.009306049127312258,4174,Frontal_Inf_Tri_L,Parietal_Sup_R,0.0,0.0,0.0,0.9
1616,14,112,15,113,-0.011663935271491383,0.012419868027115978,0.007819206478275241,4175,Frontal_Inf_Orb_L,Vermis_7,0.0,0.0,0.0,0.94
3983,42,57,43,58,-0.01241835698166485,0.01241835698166485,0.011555873659778917,4176,Calcarine_L,Postcentral_R,0.0,0.0,0.0,1.0
5201,61,78,62,79,0.011581566850948632,0.012414608460461123,0.00972022809552126,4177,Parietal_Inf_R,Heschl_L,0.0,0.0,0.0,0.84
5226,61,103,62,104,-0.01095541110552812,0.012412348157542785,0.008545604041981882,4178,Parietal_Inf_R,Cerebelum_8_R,0.0,0.0,0.0,0.74
2505,24,46,25,47,-0.009028586825992575,0.012404517378211584,0.008830566032363187,4179,Frontal_Med_Orb_L,Lingual_L,0.0,0.0,0.0,0.92
232,2,6,3,7,0.003953503228841889,0.012403779014120679,0.006013843723237633,4180,Frontal_Sup_L,Frontal_Mid_L,0.0,0.0,0.02,0.6
6546,99,112,100,113,0.011234829940296178,0.01240124889122101,0.005286298649866267,4181,Cerebelum_6_R,Vermis_7,0.0,0.0,0.0,0.82
2002,18,104,19,105,0.0015910093330330864,0.012400496094604778,0.008933283486555463,4182,Supp_Motor_Area_L,Cerebelum_9_L,0.0,0.0,0.0,0.5
1782,16,79,17,80,0.012274245073304445,0.012398674493027045,0.010519725620065042,4183,Rolandic_Oper_L,Heschl_R,0.0,0.0,0.0,0.96
1544,14,40,15,41,0.011814184826356777,0.012397067432912651,0.004167116624488944,4184,Frontal_Inf_Orb_L,Amygdala_L,0.0,0.0,0.0,0.84
1655,15,51,16,52,-0.01228124070475349,0.012396910308385937,0.009013037023107311,4185,Frontal_Inf_Orb_R,Occipital_Mid_R,0.0,0.0,0.0,0.98
6234,85,115,86,116,-0.0034510017239690093,0.012390381756583442,0.008225638011315702,4186,Temporal_Mid_R,Vermis_10,0.0,0.0,0.0,0.72
1542,14,38,15,39,0.005689274829244934,0.012388855087465886,0.008158517130844237,4187,Frontal_Inf_Orb_L,ParaHippocampal_L,0.0,0.0,0.0,0.74
680,6,12,7,13,-0.010769125008332414,0.01238230791802006,0.006787862899715358,4188,Frontal_Mid_L,Frontal_Inf_Tri_L,0.0,0.0,0.0,0.74
4315,46,107,47,108,-0.006710284399953236,0.012361410949453469,0.010018485244191298,4189,Lingual_L,Cerebelum_10_R,0.0,0.0,0.0,0.82
1192,10,98,11,99,-0.010608415425349193,0.012357423150545652,0.008671514761205711,4190,Frontal_Inf_Oper_L,Cerebelum_6_L,0.0,0.0,0.0,0.84
1098,9,109,10,110,-0.011883274082421257,0.012357078343384014,0.003947342137614258,4191,Frontal_Mid_Orb_R,Vermis_3,0.0,0.0,0.0,0.88
4949,56,106,57,107,-0.0065696580365096615,0.012355758045749857,0.007849298990065812,4192,Postcentral_L,Cerebelum_10_L,0.0,0.0,0.0,0.78
891,7,115,8,116,-0.01219913873597245,0.012354112297634619,0.010981875712174871,4193,Frontal_Mid_R,Vermis_10,0.0,0.0,0.0,0.94
3761,39,57,40,58,0.012243476489475935,0.012353397348686908,0.010160831299903764,4194,ParaHippocampal_R,Postcentral_R,0.0,0.0,0.0,0.98
2178,20,89,21,90,-0.01234956104452845,0.01234956104452845,0.012009597605873914,4195,Olfactory_L,Temporal_Inf_R,0.0,0.0,0.0,1.0
244,2,18,3,19,-0.011283482176010738,0.01234919325195003,0.008409919099360775,4196,Frontal_Sup_L,Supp_Motor_Area_L,0.0,0.0,0.0,0.84
4809,54,85,55,86,0.010583085730331888,0.012346841626563066,0.006184000955493303,4197,Fusiform_L,Temporal_Mid_R,0.0,0.0,0.0,0.78
3817,39,113,40,114,0.012170852384520566,0.012346285045698957,0.008372235528901012,4198,ParaHippocampal_R,Vermis_8,0.0,0.0,0.0,0.98
2662,25,113,26,114,0.008654401292806486,0.01234478036935323,0.007702689218322393,4199,Frontal_Med_Orb_R,Vermis_8,0.0,0.0,0.0,0.9
3188,32,37,33,38,0.009315995814398024,0.012329346531816367,0.007762391483832674,4200,Cingulum_Mid_L,Hippocampus_R,0.0,0.0,0.0,0.8
129,1,16,2,17,0.012316157885568968,0.012327581537620685,0.006843154123555208,4201,Precentral_R,Rolandic_Oper_L,0.0,0.0,0.0,0.96
5443,65,114,66,115,0.011459689554193029,0.012326723083119535,0.01215793306227897,4202,Angular_R,Vermis_9,0.0,0.0,0.0,0.92
4240,45,101,46,102,0.009595213559330957,0.012323792499895679,0.00570786488698119,4203,Cuneus_R,Cerebelum_7b_R,0.0,0.0,0.0,0.76
3225,32,74,33,75,-0.004049445602183577,0.012322156998360326,0.005154448305154106,4204,Cingulum_Mid_L,Pallidum_L,0.0,0.0,0.0,0.54
181,1,68,2,69,-0.009981306391281558,0.012316004966741343,0.007894883298372155,4205,Precentral_R,Paracentral_Lobule_L,0.0,0.0,0.0,0.88
2043,19,49,20,50,-0.010096924156825306,0.012314536730447401,0.005819099725501312,4206,Supp_Motor_Area_R,Occipital_Sup_R,0.0,0.0,0.0,0.82
128,1,15,2,16,0.01055291424026112,0.012310512048992153,0.00624758663229393,4207,Precentral_R,Frontal_Inf_Orb_R,0.0,0.0,0.0,0.86
5480,66,102,67,103,-0.008672251520075763,0.012308120260057289,0.005805454664797853,4208,Precuneus_L,Cerebelum_8_L,0.0,0.0,0.0,0.7
2228,21,45,22,46,-0.012304478880709567,0.012304478880709567,0.01251830856145256,4209,Olfactory_R,Cuneus_R,0.0,0.0,0.0,1.0
5043,58,85,59,86,-0.011920445371091416,0.012303887146104706,0.012991970963622188,4210,Parietal_Sup_L,Temporal_Mid_R,0.0,0.0,0.0,0.9
3910,41,57,42,58,-0.012244451989364424,0.01230127781783461,0.01131233291420371,4211,Amygdala_R,Postcentral_R,0.0,0.0,0.0,0.98
4286,46,78,47,79,-0.012235868354402537,0.012299789498133198,0.008626831850652605,4212,Lingual_L,Heschl_L,0.0,0.0,0.0,0.96
756,6,88,7,89,0.010740627815815538,0.01229326879620955,0.007897068303546282,4213,Frontal_Mid_L,Temporal_Inf_L,0.0,0.0,0.0,0.76
4085,43,87,44,88,-0.012240532570363718,0.012287355488277016,0.00787695448153689,4214,Calcarine_R,Temporal_Pole_Mid_R,0.0,0.0,0.0,0.96
4021,42,95,43,96,-0.012277356268785684,0.01227902808873756,0.006375841834499943,4215,Calcarine_L,Cerebelum_3_R,0.0,0.0,0.0,0.98
3025,30,41,31,42,-0.0003896426767438685,0.012278221910103082,0.009398029353383474,4216,Cingulum_Ant_L,Amygdala_R,0.0,0.0,0.0,0.6
4695,52,94,53,95,0.011950658476503284,0.012276968083550784,0.0070603963897053305,4217,Occipital_Inf_L,Cerebelum_3_L,0.0,0.0,0.0,0.94
735,6,67,7,68,-0.01105171476240482,0.012262969661052066,0.0070336799541347705,4218,Frontal_Mid_L,Precuneus_R,0.0,0.0,0.0,0.8
316,2,90,3,91,-0.011000405251336482,0.012257229863632193,0.007819635206441387,4219,Frontal_Sup_L,Cerebelum_Crus1_L,0.0,0.0,0.0,0.8
423,3,85,4,86,-0.004611824218573742,0.012249702333685965,0.008145925293656379,4220,Frontal_Sup_R,Temporal_Mid_R,0.0,0.0,0.0,0.52
4708,52,107,53,108,0.010780736293448279,0.012249003474315599,0.0068428838260512145,4221,Occipital_Inf_L,Cerebelum_10_R,0.0,0.0,0.0,0.86
6557,100,108,101,109,0.010223184845484292,0.012238032318410936,0.004480520238929201,4222,Cerebelum_7b_L,Vermis_1_2,0.0,0.0,0.0,0.76
2236,21,53,22,54,-0.012237912198193748,0.012237912198193748,0.0115880181387878,4223,Olfactory_R,Occipital_Inf_R,0.0,0.0,0.0,1.0
1859,17,58,18,59,-0.012098767385499079,0.012237742610885095,0.011631733747643003,4224,Rolandic_Oper_R,Parietal_Sup_L,0.0,0.0,0.0,0.94
4824,54,100,55,101,-0.010771295033535048,0.012237110876540048,0.006850459781254958,4225,Fusiform_L,Cerebelum_7b_L,0.0,0.0,0.0,0.82
686,6,18,7,19,0.010505998309258498,0.0122241666728768,0.008990322702188566,4226,Frontal_Mid_L,Supp_Motor_Area_L,0.0,0.0,0.0,0.76
729,6,61,7,62,0.011206535350200426,0.012216470670878506,0.006359174470366884,4227,Frontal_Mid_L,Parietal_Inf_R,0.0,0.0,0.0,0.78
1206,10,112,11,113,-0.011708900016846524,0.012214350083302907,0.01151077154793368,4228,Frontal_Inf_Oper_L,Vermis_7,0.0,0.0,0.0,0.88
6632,106,114,107,115,-0.011662228991389802,0.012214277314484892,0.005497614346697261,4229,Cerebelum_10_L,Vermis_9,0.0,0.0,0.0,0.86
3877,40,98,41,99,0.007583443377879183,0.012209154254446386,0.006891043791335272,4230,Amygdala_L,Cerebelum_6_L,0.0,0.0,0.0,0.52
1447,13,44,14,45,-0.008914967292291524,0.012207666632453651,0.007923472596271623,4231,Frontal_Inf_Tri_R,Cuneus_L,0.0,0.0,0.0,0.82
702,6,34,7,35,-0.011335434747349,0.01220756268890584,0.008384170074694584,4232,Frontal_Mid_L,Cingulum_Post_L,0.0,0.0,0.0,0.84
3032,30,48,31,49,0.0019992507721165675,0.01220519843253931,0.005411528643448694,4233,Cingulum_Ant_L,Occipital_Sup_L,0.0,0.0,0.0,0.56
4629,51,91,52,92,-0.011022807992299438,0.012199028511452093,0.00575604325009898,4234,Occipital_Mid_R,Cerebelum_Crus1_R,0.0,0.0,0.0,0.8
3697,38,69,39,70,-0.01083293580078431,0.012196612229982163,0.008688468351523714,4235,ParaHippocampal_L,Paracentral_Lobule_R,0.0,0.0,0.0,0.92
3450,35,56,36,57,-0.009071851430288155,0.012196530412089986,0.009448210154228476,4236,Cingulum_Post_R,Postcentral_L,0.0,0.0,0.0,0.88
1934,18,36,19,37,0.0046909823481476355,0.012196367357558174,0.005561658456402822,4237,Supp_Motor_Area_L,Hippocampus_L,0.0,0.0,0.0,0.64
4198,45,59,46,60,-0.011976912046661722,0.012192660936102152,0.010856798306684273,4238,Cuneus_R,Parietal_Sup_R,0.0,0.0,0.0,0.94
835,7,59,8,60,-0.008042632720425734,0.012186649756876382,0.010083182611401155,4239,Frontal_Mid_R,Parietal_Sup_R,0.0,0.0,0.0,0.78
2218,21,35,22,36,-0.01218076448627094,0.01218170922173269,0.0112313665836086,4240,Olfactory_R,Cingulum_Post_R,0.0,0.0,0.0,0.98
1359,12,58,13,59,0.0059213433002526,0.012179647009187989,0.008267133978891315,4241,Frontal_Inf_Tri_L,Parietal_Sup_L,0.0,0.0,0.0,0.54
3944,41,91,42,92,0.007476855865401132,0.012178208214721797,0.0066014759336291496,4242,Amygdala_R,Cerebelum_Crus1_R,0.0,0.0,0.0,0.7
412,3,74,4,75,0.011610979186891413,0.012176781263314068,0.00970704328568894,4243,Frontal_Sup_R,Pallidum_L,0.0,0.0,0.0,0.94
4768,53,105,54,106,-0.01149625203167119,0.01217095742328792,0.007167007314810387,4244,Occipital_Inf_R,Cerebelum_9_R,0.0,0.0,0.0,0.86
500,4,51,5,52,0.011818772718721693,0.012163298039497299,0.006397733547881009,4245,Frontal_Sup_Orb_L,Occipital_Mid_R,0.0,0.0,0.0,0.84
4232,45,93,46,94,0.010071772682569124,0.012147754118569512,0.006824610645111664,4246,Cuneus_R,Cerebelum_Crus2_R,0.0,0.0,0.0,0.84
1791,16,88,17,89,-0.011390363985076526,0.012146036511356763,0.0070105737264048815,4247,Rolandic_Oper_L,Temporal_Inf_L,0.0,0.0,0.0,0.9
4368,47,92,48,93,-0.00966124058778411,0.012141855979625053,0.0042943777167884474,4248,Lingual_R,Cerebelum_Crus2_L,0.0,0.0,0.0,0.7
890,7,114,8,115,-0.011977382258588383,0.012130936694918402,0.009575092007593655,4249,Frontal_Mid_R,Vermis_9,0.0,0.0,0.0,0.94
2441,23,73,24,74,0.004038102615042427,0.012116720474119005,0.007504732050026075,4250,Frontal_Sup_Medial_R,Putamen_R,0.0,0.0,0.0,0.66
1113,10,19,11,20,0.008454775093878842,0.012110742953195298,0.0075193727173223255,4251,Frontal_Inf_Oper_L,Supp_Motor_Area_R,0.0,0.0,0.0,0.66
3959,41,106,42,107,-0.0019822787341551473,0.01210388029474094,0.006122340421154927,4252,Amygdala_R,Cerebelum_10_L,0.0,0.0,0.0,0.6
2838,27,112,28,113,0.009812730309086555,0.012101424753124283,0.0037280332201544415,4253,Rectus_R,Vermis_7,0.0,0.0,0.0,0.56
6532,98,114,99,115,0.008686593760926443,0.012097882864424137,0.005186189506641639,4254,Cerebelum_6_L,Vermis_9,0.0,0.0,0.0,0.66
671,5,112,6,113,-0.010773265322089024,0.012097668232138328,0.007456253461991103,4255,Frontal_Sup_Orb_R,Vermis_7,0.0,0.0,0.0,0.94
1038,9,49,10,50,0.010999845383381921,0.01209454466450698,0.006576247577844322,4256,Frontal_Mid_Orb_R,Occipital_Sup_R,0.0,0.0,0.0,0.88
427,3,89,4,90,0.01196187657141707,0.012094297682513307,0.010345147700666232,4257,Frontal_Sup_R,Temporal_Inf_R,0.0,0.0,0.0,0.94
6033,79,109,80,110,-0.012093220916283277,0.012093220916283277,0.009930359297827776,4258,Heschl_R,Vermis_3,0.0,0.0,0.0,1.0
3505,35,111,36,112,-0.007324603971547331,0.012091416958203465,0.006603289118705457,4259,Cingulum_Post_R,Vermis_6,0.0,0.0,0.0,0.82
5892,76,79,77,80,0.009636204468866129,0.012083016495465955,0.008706511408469921,4260,Thalamus_L,Heschl_R,0.0,0.0,0.0,0.9
2315,22,39,23,40,-0.011321356428305372,0.012082574835813873,0.007876308400749151,4261,Frontal_Sup_Medial_L,ParaHippocampal_R,0.0,0.0,0.0,0.92
1511,13,108,14,109,-0.00878696668532116,0.012081212914975775,0.007358244584739226,4262,Frontal_Inf_Tri_R,Vermis_1_2,0.0,0.0,0.0,0.9
6602,103,114,104,115,0.010418024051210046,0.012080794668513417,0.005579171441748699,4263,Cerebelum_8_R,Vermis_9,0.0,0.0,0.0,0.78
2961,29,62,30,63,-0.011280399691786043,0.012079615793578427,0.008874475831733874,4264,Insula_R,SupraMarginal_L,0.0,0.0,0.0,0.86
5252,62,76,63,77,-0.010161161780232126,0.01207338442401774,0.006139149775393615,4265,SupraMarginal_L,Thalamus_L,0.0,0.0,0.0,0.76
3792,39,88,40,89,-0.00047325933430113193,0.012067499211362957,0.006152679193510177,4266,ParaHippocampal_R,Temporal_Inf_L,0.0,0.0,0.0,0.58
438,3,100,4,101,0.010579604310823445,0.012060314596726334,0.009848620264145277,4267,Frontal_Sup_R,Cerebelum_7b_L,0.0,0.0,0.0,0.84
2400,23,32,24,33,-0.003001443541330457,0.01205848537404933,0.0038694562692281028,4268,Frontal_Sup_Medial_R,Cingulum_Mid_L,0.0,0.0,0.0,0.54
3388,34,74,35,75,-0.0005829926812437769,0.01205155648375495,0.008063761635637247,4269,Cingulum_Post_L,Pallidum_L,0.0,0.0,0.0,0.66
1341,12,40,13,41,-0.002395844537186277,0.012045896351705561,0.008184219665145927,4270,Frontal_Inf_Tri_L,Amygdala_L,0.0,0.0,0.0,0.7
3043,30,59,31,60,-0.011386736439317613,0.012044225060704685,0.010173855794097304,4271,Cingulum_Ant_L,Parietal_Sup_R,0.0,0.0,0.0,0.84
3926,41,73,42,74,0.006205509603014391,0.012043176850787117,0.007278743656782279,4272,Amygdala_R,Putamen_R,0.0,0.0,0.0,0.66
4479,49,70,50,71,-0.009866284947601589,0.012039734607819869,0.007169084823103199,4273,Occipital_Sup_R,Caudate_L,0.0,0.0,0.0,0.82
2335,22,59,23,60,-0.011649751316941076,0.012033663087718966,0.011695908667534482,4274,Frontal_Sup_Medial_L,Parietal_Sup_R,0.0,0.0,0.0,0.92
345,3,7,4,8,0.009042337164614752,0.012029193575749234,0.00543000448391361,4275,Frontal_Sup_R,Frontal_Mid_R,0.0,0.0,0.02,0.7
3925,41,72,42,73,-0.00015196281313985878,0.012028931284670408,0.005930272794035152,4276,Amygdala_R,Putamen_L,0.0,0.0,0.0,0.5
2591,25,42,26,43,0.01202687534728777,0.012027243187863286,0.0069086540876322124,4277,Frontal_Med_Orb_R,Calcarine_L,0.0,0.0,0.0,0.98
3026,30,42,31,43,0.011342445067239368,0.012017092645202095,0.006604438625509208,4278,Cingulum_Ant_L,Calcarine_L,0.0,0.0,0.0,0.84
207,1,94,2,95,-0.009694877203735993,0.01201458789537026,0.004259047250763527,4279,Precentral_R,Cerebelum_3_L,0.0,0.0,0.0,0.64
6289,87,113,88,114,0.005456255464483564,0.012013802634590958,0.008874655135358634,4280,Temporal_Pole_Mid_R,Vermis_8,0.0,0.0,0.0,0.86
833,7,57,8,58,-0.01186740716580794,0.012013000102934377,0.0101748579339348,4281,Frontal_Mid_R,Postcentral_R,0.0,0.0,0.0,0.94
4175,44,106,45,107,-0.005070512258190298,0.012012097411978187,0.007861750963817702,4282,Cuneus_L,Cerebelum_10_L,0.0,0.0,0.0,0.72
205,1,92,2,93,0.002432776616811325,0.012011799905863643,0.00621401905116745,4283,Precentral_R,Cerebelum_Crus2_L,0.0,0.0,0.0,0.7
6173,83,115,84,116,0.004520223086099207,0.011995800651272695,0.006385925255959815,4284,Temporal_Pole_Sup_R,Vermis_10,0.0,0.0,0.0,0.6
3570,36,97,37,98,-0.007277238906884619,0.011990798785120464,0.0072037163762586265,4285,Hippocampus_L,Cerebelum_4_5_R,0.0,0.0,0.0,0.7
613,5,54,6,55,0.0060291176107623665,0.011989352659150796,0.005638106193007035,4286,Frontal_Sup_Orb_R,Fusiform_L,0.0,0.0,0.0,0.58
2596,25,47,26,48,0.011984318383093702,0.01198816590256957,0.009159682322562972,4287,Frontal_Med_Orb_R,Lingual_R,0.0,0.0,0.0,0.96
3928,41,75,42,76,0.00187808393011042,0.011971313377007449,0.004916992307671401,4288,Amygdala_R,Pallidum_R,0.0,0.0,0.0,0.68
5224,61,101,62,102,-0.010427027403832634,0.011961557027522605,0.007342773080223585,4289,Parietal_Inf_R,Cerebelum_7b_R,0.0,0.0,0.0,0.76
2946,29,47,30,48,-0.011323100689160943,0.01196019568859852,0.006018113581700275,4290,Insula_R,Lingual_R,0.0,0.0,0.0,0.88
3743,38,115,39,116,-0.010037756144308328,0.01195876453743191,0.004814255329210232,4291,ParaHippocampal_L,Vermis_10,0.0,0.0,0.0,0.82
1833,17,32,18,33,0.007571396625648167,0.01195225968748493,0.00758682053603663,4292,Rolandic_Oper_R,Cingulum_Mid_L,0.0,0.0,0.0,0.88
324,2,98,3,99,0.010638493436551549,0.011952125843786384,0.0070081025709415115,4293,Frontal_Sup_L,Cerebelum_6_L,0.0,0.0,0.0,0.76
2304,22,28,23,29,-0.006337021812806674,0.011950120703532588,0.005314416959862234,4294,Frontal_Sup_Medial_L,Insula_L,0.0,0.0,0.0,0.64
4397,48,54,49,55,-0.011949571880625285,0.011949571880625285,0.010059371081298316,4295,Occipital_Sup_L,Fusiform_L,0.0,0.0,0.0,1.0
4381,47,105,48,106,-0.01001249947236741,0.01193967342313574,0.004668289979310403,4296,Lingual_R,Cerebelum_9_R,0.0,0.0,0.0,0.6
4607,51,69,52,70,-0.011934574929220678,0.011934574929220678,0.010944106168776908,4297,Occipital_Mid_R,Paracentral_Lobule_R,0.0,0.0,0.0,1.0
236,2,10,3,11,0.00843545086358234,0.011934378989721536,0.0052961747926542485,4298,Frontal_Sup_L,Frontal_Inf_Oper_L,0.0,0.0,0.0,0.64
5097,59,83,60,84,0.006140229638253606,0.011932534365683816,0.00853084562180308,4299,Parietal_Sup_R,Temporal_Pole_Sup_R,0.0,0.0,0.0,0.54
5242,62,66,63,67,0.01072793573480415,0.0119263816280609,0.009196022624782774,4300,SupraMarginal_L,Precuneus_L,0.0,0.0,0.0,0.82
131,1,18,2,19,-0.005778976697423163,0.011922549180644443,0.008896637476959459,4301,Precentral_R,Supp_Motor_Area_L,0.0,0.0,0.0,0.74
5503,67,77,68,78,-0.0029906263084572473,0.011919853962155438,0.007751906517677805,4302,Precuneus_R,Thalamus_R,0.0,0.0,0.0,0.52
202,1,89,2,90,0.009316571628628407,0.011915113888138913,0.006468989169038894,4303,Precentral_R,Temporal_Inf_R,0.0,0.0,0.0,0.82
3773,39,69,40,70,0.011248858846610622,0.011910466298626332,0.0074070778982957535,4304,ParaHippocampal_R,Paracentral_Lobule_R,0.0,0.0,0.0,0.86
1713,15,109,16,110,-0.011717072372118751,0.011898197945378814,0.008003105584289374,4305,Frontal_Inf_Orb_R,Vermis_3,0.0,0.0,0.0,0.9
4211,45,72,46,73,0.008308473929325206,0.011886139888925675,0.006759439106065619,4306,Cuneus_R,Putamen_L,0.0,0.0,0.0,0.86
698,6,30,7,31,-0.010110852431559183,0.011885796611322122,0.006426367133708443,4307,Frontal_Mid_L,Cingulum_Ant_L,0.0,0.0,0.0,0.74
4741,53,78,54,79,-0.011883467349043714,0.011883467349043714,0.007436623040651269,4308,Occipital_Inf_R,Heschl_L,0.0,0.0,0.0,1.0
1047,9,58,10,59,-0.011212854876095775,0.011876329706535373,0.012221406451635074,4309,Frontal_Mid_Orb_R,Parietal_Sup_L,0.0,0.0,0.0,0.94
6549,99,115,100,116,0.0021610684402572026,0.011872309956979084,0.006622243242630569,4310,Cerebelum_6_R,Vermis_10,0.0,0.0,0.0,0.6
820,7,44,8,45,-0.011524098066138829,0.011870770162487007,0.008516641712996518,4311,Frontal_Mid_R,Cuneus_L,0.0,0.0,0.0,0.9
5049,58,91,59,92,-0.010065076956751524,0.011866446567399649,0.012456756452407777,4312,Parietal_Sup_L,Cerebelum_Crus1_R,0.0,0.0,0.0,0.86
5068,58,110,59,111,-0.011722838374778133,0.011865628943417339,0.011185006325218894,4313,Parietal_Sup_L,Vermis_4_5,0.0,0.0,0.0,0.96
3888,40,109,41,110,0.011549153949695362,0.011865614857027503,0.00821053021515267,4314,Amygdala_L,Vermis_3,0.0,0.0,0.0,0.78
5239,62,63,63,64,-0.0075465361824375455,0.01186494513646918,0.006993481060380174,4315,SupraMarginal_L,SupraMarginal_R,0.0,0.0,0.0,0.7
3053,30,69,31,70,-0.0018856778064239013,0.011861111998015882,0.007086284815772788,4316,Cingulum_Ant_L,Paracentral_Lobule_R,0.0,0.0,0.0,0.74
119,1,6,2,7,0.011130022861807707,0.01185214468370592,0.010639157818836124,4317,Precentral_R,Frontal_Mid_L,0.0,0.0,0.0,0.88
3354,34,40,35,41,0.008761769955952218,0.011845622067410445,0.004539466221533385,4318,Cingulum_Post_L,Amygdala_L,0.0,0.0,0.0,0.54
6388,91,110,92,111,0.009873053245064066,0.01183388341806484,0.0052329021678038,4319,Cerebelum_Crus1_R,Vermis_4_5,0.0,0.0,0.0,0.78
4257,46,49,47,50,-0.011324352427863768,0.011831952932890362,0.004483610128759355,4320,Lingual_L,Occipital_Sup_R,0.0,0.0,0.0,0.82
5760,72,109,73,110,0.007853423108600403,0.011824530274019166,0.003081315806545382,4321,Putamen_L,Vermis_3,0.0,0.0,0.0,0.7
4977,57,76,58,77,-0.0032687460019276567,0.01182404895987311,0.00786713357909496,4322,Postcentral_R,Thalamus_L,0.0,0.0,0.0,0.74
4744,53,81,54,82,-0.006830287251048093,0.011822706388128972,0.008552490179475614,4323,Occipital_Inf_R,Temporal_Sup_R,0.0,0.0,0.0,0.76
5576,68,103,69,104,0.008618631643826731,0.01182232717433692,0.0071689541729003286,4324,Paracentral_Lobule_L,Cerebelum_8_R,0.0,0.0,0.0,0.68
1171,10,77,11,78,-0.010000590428518419,0.01182084339024791,0.008902465770833081,4325,Frontal_Inf_Oper_L,Thalamus_R,0.0,0.0,0.0,0.8
3423,34,109,35,110,0.011488991001879991,0.011813088521422481,0.006908174020402974,4326,Cingulum_Post_L,Vermis_3,0.0,0.0,0.0,0.86
319,2,93,3,94,0.010936387617785199,0.011811572370222343,0.005721714236018962,4327,Frontal_Sup_L,Cerebelum_Crus2_R,0.0,0.0,0.0,0.82
880,7,104,8,105,-0.010943835691865467,0.01180823967415577,0.009733714565053665,4328,Frontal_Mid_R,Cerebelum_9_L,0.0,0.0,0.0,0.92
24,0,25,1,26,0.008447212673879207,0.011804506453854183,0.0051435696276345005,4329,Precentral_L,Frontal_Med_Orb_R,0.0,0.0,0.0,0.6
4101,43,103,44,104,0.011647144332955555,0.011803118311135681,0.005871320963039312,4330,Calcarine_R,Cerebelum_8_R,0.0,0.0,0.0,0.96
4706,52,105,53,106,0.011130772234486237,0.011802914888389044,0.0067761501367642075,4331,Occipital_Inf_L,Cerebelum_9_R,0.0,0.0,0.0,0.92
2851,28,38,29,39,0.004116120718636543,0.011801154118573902,0.006681121346715632,4332,Insula_L,ParaHippocampal_L,0.0,0.0,0.0,0.66
5236,61,113,62,114,-0.010721853794859664,0.011791863400476006,0.010302557150843342,4333,Parietal_Inf_R,Vermis_8,0.0,0.0,0.0,0.8
1741,16,38,17,39,-0.010985406702705989,0.011777400164424839,0.0056540248833702395,4334,Rolandic_Oper_L,ParaHippocampal_L,0.0,0.0,0.0,0.92
4099,43,101,44,102,0.010527961134447683,0.011776737980482644,0.006314803468723267,4335,Calcarine_R,Cerebelum_7b_R,0.0,0.0,0.0,0.94
3966,41,113,42,114,0.011776432464005605,0.011776432464005605,0.007079976410192715,4336,Amygdala_R,Vermis_8,0.0,0.0,0.0,1.0
2184,20,95,21,96,-0.011773612752035702,0.011773612752035702,0.009231349662528716,4337,Olfactory_L,Cerebelum_3_R,0.0,0.0,0.0,1.0
1849,17,48,18,49,0.010479116111296623,0.011773126377738778,0.006638406274991125,4338,Rolandic_Oper_R,Occipital_Sup_L,0.0,0.0,0.0,0.78
3193,32,42,33,43,0.011764724451495597,0.011764724451495597,0.00987714134726542,4339,Cingulum_Mid_L,Calcarine_L,0.0,0.0,0.0,1.0
229,2,3,3,4,0.006844870473982888,0.011759422658664712,0.007305398541981988,4340,Frontal_Sup_L,Frontal_Sup_R,0.0,0.0,0.0,0.66
6455,94,111,95,112,-0.005238499342736889,0.011758579854235203,0.005462647295543692,4341,Cerebelum_3_L,Vermis_6,0.0,0.0,0.0,0.78
3551,36,78,37,79,-0.009659040858796326,0.011757151298618686,0.006242606579228788,4342,Hippocampus_L,Heschl_L,0.0,0.0,0.0,0.8
