seed,fold,task,prior_type,expert_type,baseline_pearson,baseline_rmse,baseline_mae,fc_expert_pearson,sc_expert_pearson,expert_fused_pearson,final_pearson,final_rmse,final_mae,delta_final_vs_baseline,selected_mask_family_fc,selected_mask_size_fc,selected_lambda_fc_expert,selected_laplacian_ratio_fc,selected_mask_family_sc,selected_mask_size_sc,selected_lambda_sc_expert,selected_laplacian_ratio_sc,expert_w_FC,expert_w_SC,alpha_base_vs_expert,base_expert_prediction_corr,base_expert_error_corr,ridge_final_pearson,ridge_delta_vs_baseline,ridge_lambda_r,ridge_laplacian_ratio,max_recon_error_expert_ncr,max_recon_error_final_ncr,max_recon_error_expert_ridge,max_recon_error_final_ridge
1919,4,FI,random,ncr,0.1673546230056876,5.1184061699624435,4.217437469010199,-0.001981886439258826,0.4274656042591155,0.4274656042591155,0.19011106119245813,5.159677992217872,4.1608959209741885,0.022756438186770533,roi_incident,5,1.0,1.0,roi_incident,10,1.0,1.0,0.0,1.0,0.65,0.0,0.0,0.1783474445640147,0.010992821558327093,1000.0,0.0,1.4210854715202004e-14,1.0658141036401503e-14,1.4210854715202004e-14,8.881784197001252e-15
2020,0,WM,matched,ncr,0.22955004421430034,11.514876450145257,9.811889339210556,0.308798242319719,0.09016927993460264,0.3107227390731885,0.22911508446989315,11.270886243079893,9.608566371951609,-0.0004349597444071873,roi_incident,10,1.0,0.3,roi_incident,5,1.0,0.3,0.9,0.09999999999999998,0.5,0.0,0.0,0.22354861482070812,-0.006001429393592217,1000.0,0.0,8.526512829121202e-14,4.263256414560601e-14,1.4210854715202004e-14,1.4210854715202004e-14
2020,0,WM,cross_task,ncr,0.22955004421430034,11.514876450145257,9.811889339210556,0.21015461173899558,0.08974139517240301,0.2219631934577739,0.23740352847823806,11.346038819586227,9.68628379989786,0.007853484263937727,roi_incident,10,1.0,0.3,roi_incident,5,1.0,0.3,0.8,0.19999999999999996,0.2,0.0,0.0,0.2398130016782864,0.010262957463986061,1000.0,0.0,7.105427357601002e-14,2.842170943040401e-14,1.4210854715202004e-14,1.4210854715202004e-14
2020,0,WM,shuffled,ncr,0.22955004421430034,11.514876450145257,9.811889339210556,0.18924190627395504,0.08475079672800392,0.20270987653797512,0.23203906850925954,11.467644610880921,9.769793675400702,0.0024890242949592023,direct_topk,1200,1000.0,0.0,roi_incident,5,1000.0,0.0,0.65,0.35,0.05,0.0,0.0,0.23190102628514303,0.0023509820708426943,1000.0,0.0,2.842170943040401e-14,1.4210854715202004e-14,2.842170943040401e-14,1.4210854715202004e-14
2020,0,WM,random,ncr,0.22955004421430034,11.514876450145257,9.811889339210556,0.23287364037910538,0.08158298077548404,0.23848841854181463,0.22955004421430034,11.514876450145257,9.811889339210556,0.0,direct_topk,1200,0.1,1.0,direct_topk,1200,0.1,1.0,0.65,0.35,0.0,0.0,0.0,0.23582871909697983,0.006278674882679497,1000.0,0.0,1.4210854715202004e-13,0.0,2.842170943040401e-14,1.4210854715202004e-14
2020,0,FI,matched,ncr,0.3472639441428951,4.716327694856353,4.000628136083792,0.12718699708633874,0.20294697274490847,0.21830529530674347,0.3472639441428951,4.716327694856353,4.000628136083792,0.0,roi_incident,15,1.0,0.1,roi_incident,15,1.0,0.1,0.35,0.65,0.0,0.0,0.0,0.3472639441428951,0.0,1000.0,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,0.0
2020,0,FI,cross_task,ncr,0.3472639441428951,4.716327694856353,4.000628136083792,0.19835070804449645,0.1842984975459599,0.2396255348235584,0.366589104341196,4.697184580388536,3.9747622363705264,0.01932516019830094,roi_incident,15,1.0,0.1,roi_incident,10,1.0,0.1,0.8,0.19999999999999996,0.2,0.0,0.0,0.37018336027965215,0.022919416136757076,1000.0,0.0,2.3092638912203256e-14,7.105427357601002e-15,5.329070518200751e-15,3.552713678800501e-15
2020,0,FI,shuffled,ncr,0.3472639441428951,4.716327694856353,4.000628136083792,0.1407316473420785,0.16535959130043096,0.2121525280716608,0.3472639441428951,4.716327694856353,4.000628136083792,0.0,direct_topk,1200,0.1,1.0,roi_incident,15,0.1,1.0,0.5,0.5,0.0,0.0,0.0,0.3520142626066396,0.004750318463744518,1000.0,0.0,8.171241461241152e-14,0.0,7.105427357601002e-15,3.552713678800501e-15
2020,0,FI,random,ncr,0.3472639441428951,4.716327694856353,4.000628136083792,0.16496322154404103,0.23088312165636274,0.26001019043411633,0.3597717292829397,4.705875479759894,3.9774939321756166,0.012507785140044636,roi_incident,5,100.0,0.0,roi_incident,10,100.0,0.0,0.2,0.8,0.2,0.0,0.0,0.35465492877945526,0.007390984636560183,100.0,0.0,5.329070518200751e-15,3.552713678800501e-15,7.105427357601002e-15,3.552713678800501e-15
2020,1,WM,matched,ncr,0.3684995537180878,10.924815776503557,9.08444091766678,0.1258666483999903,0.04611197838355926,0.13029213800049447,0.37888106654936204,10.898341884181574,9.06587066742494,0.010381512831274253,roi_incident,10,1000.0,0.0,roi_incident,10,1000.0,0.0,0.7,0.30000000000000004,0.05,0.0,0.0,0.3795603747019582,0.0110608209838704,1000.0,0.0,2.842170943040401e-14,0.0,2.842170943040401e-14,1.4210854715202004e-14
2020,1,WM,cross_task,ncr,0.3684995537180878,10.924815776503557,9.08444091766678,0.10738583035139727,0.06935926241545942,0.12094143612561449,0.3684995537180878,10.924815776503557,9.08444091766678,0.0,roi_incident,15,1000.0,0.0,roi_incident,5,1000.0,0.0,0.7,0.30000000000000004,0.0,0.0,0.0,0.3684995537180878,0.0,1000.0,0.0,2.1316282072803006e-13,0.0,2.842170943040401e-14,0.0
2020,1,WM,shuffled,ncr,0.3684995537180878,10.924815776503557,9.08444091766678,0.15887395090824052,0.07713114930432838,0.17103086169569962,0.3684995537180878,10.924815776503557,9.08444091766678,0.0,roi_incident,15,0.1,0.3,direct_topk,1200,0.1,0.3,0.5,0.5,0.0,0.0,0.0,0.3684995537180878,0.0,1000.0,0.0,1.8474111129762605e-13,0.0,2.842170943040401e-14,0.0
2020,1,WM,random,ncr,0.3684995537180878,10.924815776503557,9.08444091766678,0.1478928979006185,0.047416095876532345,0.1520633709581899,0.3734705357010355,10.906954197244412,9.068537443840917,0.004970981982947709,direct_topk,1200,0.1,1.0,roi_incident,5,0.1,1.0,0.75,0.25,0.1,0.0,0.0,0.3659241555271684,-0.002575398190919398,1000.0,0.0,1.9895196601282805e-13,2.842170943040401e-14,2.842170943040401e-14,0.0
2020,1,FI,matched,ncr,0.40094869215768336,4.277023020080718,3.722899870976408,0.15588594456863272,0.19689955587840824,0.21963352547410456,0.3974741547981756,4.281463723513247,3.7343607794477256,-0.0034745373595077567,roi_incident,10,1000.0,0.0,roi_incident,15,1000.0,0.0,0.25,0.75,0.1,0.0,0.0,0.39309610287214164,-0.007852589285541722,1000.0,0.0,1.0658141036401503e-14,3.552713678800501e-15,8.881784197001252e-15,3.552713678800501e-15
2020,1,FI,cross_task,ncr,0.40094869215768336,4.277023020080718,3.722899870976408,0.11263019759916013,0.2323374268489305,0.2423358908576419,0.39524236721230366,4.283464910039244,3.7290754027331556,-0.005706324945379704,direct_topk,100,0.1,0.1,roi_incident,5,0.1,0.1,0.2,0.8,0.1,0.0,0.0,0.3972468351158867,-0.0037018570417966523,10.0,0.0,7.815970093361102e-14,8.881784197001252e-15,5.329070518200751e-15,3.552713678800501e-15
2020,1,FI,shuffled,ncr,0.40094869215768336,4.277023020080718,3.722899870976408,0.08076848665064984,0.26054585846558587,0.26435398903632035,0.3928420636513848,4.28700776255224,3.725585105461811,-0.008106628506298563,roi_incident,10,0.1,1.0,roi_incident,15,0.1,1.0,0.05,0.95,0.1,0.0,0.0,0.40094869215768336,0.0,1000.0,0.0,1.4210854715202004e-14,3.552713678800501e-15,7.105427357601002e-15,0.0
2020,1,FI,random,ncr,0.40094869215768336,4.277023020080718,3.722899870976408,0.13183880863152647,0.29849156405539645,0.3190467539879922,0.39830851487693414,4.2695911039093275,3.7245174692415226,-0.002640177280749223,roi_incident,15,0.1,0.1,roi_incident,10,0.1,0.1,0.2,0.8,0.45,0.0,0.0,0.3968269967335478,-0.004121695424135541,1000.0,0.0,5.861977570020827e-14,2.4868995751603507e-14,7.105427357601002e-15,3.552713678800501e-15
2020,2,WM,matched,ncr,0.28444288473173196,10.909368404806248,9.158987360629785,0.186802154714346,0.05850930785890247,0.1985233876262778,0.3087834759421856,10.817438999197858,8.870841354623845,0.02434059121045362,roi_incident,10,0.1,1.0,roi_incident,15,0.1,1.0,0.85,0.15000000000000002,0.6,0.0,0.0,0.27391967124331335,-0.010523213488418615,100.0,0.0,5.826450433232822e-13,3.410605131648481e-13,4.263256414560601e-14,2.842170943040401e-14
2020,2,WM,cross_task,ncr,0.28444288473173196,10.909368404806248,9.158987360629785,0.2226157196452798,0.09762895118285146,0.24215122740868447,0.08224387900870653,12.704002857495704,10.214259780434288,-0.20219900572302543,direct_topk,300,10.0,0.0,roi_incident,5,10.0,0.0,0.85,0.15000000000000002,0.8,0.0,0.0,0.0763763110200444,-0.20806657371168757,10.0,0.0,4.263256414560601e-14,4.263256414560601e-14,4.263256414560601e-14,4.263256414560601e-14
2020,2,WM,shuffled,ncr,0.28444288473173196,10.909368404806248,9.158987360629785,0.174306723346698,-0.010985801745029309,0.174306723346698,0.3318907607960921,10.726847547938,8.922918045816804,0.04744787606436013,direct_topk,1200,0.1,1.0,roi_incident,5,0.1,1.0,1.0,0.0,0.4,0.0,0.0,0.31818237349843054,0.03373948876669858,100.0,0.0,2.5579538487363607e-13,1.1368683772161603e-13,4.263256414560601e-14,2.842170943040401e-14
2020,2,WM,random,ncr,0.28444288473173196,10.909368404806248,9.158987360629785,0.06756782017759283,0.1229474170046772,0.1387089427550192,0.3127721828743398,10.796603496170844,9.122794111842461,0.028329298142607817,direct_topk,1200,0.01,1.0,direct_topk,1200,0.01,1.0,0.3,0.7,0.3,0.0,0.0,0.30184518824029916,0.017402303508567196,100.0,0.0,1.9895196601282805e-13,7.105427357601002e-14,2.842170943040401e-14,1.4210854715202004e-14
2020,2,FI,matched,ncr,0.4901412444368988,4.521412549412537,3.6695757052573796,0.024742857584266056,0.11832837554999898,0.11832837554999898,0.4901412444368988,4.521412549412537,3.6695757052573796,0.0,roi_incident,10,1000.0,0.0,direct_topk,600,1000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4901412444368988,0.0,1000.0,0.0,7.105427357601002e-15,0.0,7.105427357601002e-15,0.0
2020,2,FI,cross_task,ncr,0.4901412444368988,4.521412549412537,3.6695757052573796,0.0648068182612106,0.13694232706798978,0.14545379955141294,0.4901412444368988,4.521412549412537,3.6695757052573796,0.0,roi_incident,10,1000.0,0.0,roi_incident,10,1000.0,0.0,0.3,0.7,0.0,0.0,0.0,0.4933485539392509,0.003207309502352096,1000.0,0.0,1.4210854715202004e-14,0.0,7.105427357601002e-15,3.552713678800501e-15
2020,2,FI,shuffled,ncr,0.4901412444368988,4.521412549412537,3.6695757052573796,0.13344916173154786,0.13404326751051793,0.18349155271792766,0.4901412444368988,4.521412549412537,3.6695757052573796,0.0,direct_topk,1200,0.1,1.0,roi_incident,15,0.1,1.0,0.45,0.55,0.0,0.0,0.0,0.4901412444368988,0.0,1000.0,0.0,7.105427357601002e-14,0.0,8.881784197001252e-15,0.0
2020,2,FI,random,ncr,0.4901412444368988,4.521412549412537,3.6695757052573796,0.14781466332793597,0.11261178810398507,0.1740222590724388,0.4901412444368988,4.521412549412537,3.6695757052573796,0.0,roi_incident,15,0.001,0.0,direct_topk,1200,0.001,0.0,0.6,0.4,0.0,0.0,0.0,0.4901412444368988,0.0,0.001,0.0,1.7763568394002505e-14,0.0,1.5987211554602254e-14,0.0
2020,3,WM,matched,ncr,0.27551357735118787,11.81323589010426,9.081137107592555,0.12119352943696085,0.1380666426023192,0.17703933395798552,0.3248222688807416,11.583432454459835,8.921727364107793,0.04930869152955375,roi_incident,15,0.1,1.0,roi_incident,5,0.1,1.0,0.35,0.65,0.3,0.0,0.0,0.2875652357860059,0.012051658434818036,1000.0,0.0,1.4210854715202004e-13,4.263256414560601e-14,2.842170943040401e-14,1.4210854715202004e-14
2020,3,WM,cross_task,ncr,0.27551357735118787,11.81323589010426,9.081137107592555,0.15416161950996732,0.08749039217418786,0.17829989001938099,0.29575337989123196,11.704818455159138,8.987639882335689,0.020239802540044094,roi_incident,10,1000.0,0.0,direct_topk,600,1000.0,0.0,0.65,0.35,0.2,0.0,0.0,0.29063634171939556,0.015122764368207697,1000.0,0.0,2.842170943040401e-14,1.4210854715202004e-14,2.842170943040401e-14,1.4210854715202004e-14
2020,3,WM,shuffled,ncr,0.27551357735118787,11.81323589010426,9.081137107592555,0.1992617516046452,0.051916404557129626,0.2023841961651772,0.3384164879937567,11.523927594260261,8.779624054977642,0.06290291064256881,direct_topk,1200,0.1,1.0,roi_incident,10,0.1,1.0,0.75,0.25,0.5,0.0,0.0,0.31744872154727966,0.04193514419609179,100.0,0.0,2.2737367544323206e-13,1.1368683772161603e-13,2.842170943040401e-14,1.4210854715202004e-14
2020,3,WM,random,ncr,0.27551357735118787,11.81323589010426,9.081137107592555,0.11512247209035761,0.17474615416813244,0.20398125808775786,0.25121234671134685,11.869698228837205,9.00064683623078,-0.02430123063984102,direct_topk,1200,0.01,1.0,roi_incident,5,0.01,1.0,0.25,0.75,0.5,0.0,0.0,0.22939179134904653,-0.04612178600214134,10.0,0.0,2.4158453015843406e-13,1.1368683772161603e-13,1.4210854715202004e-14,1.4210854715202004e-14
2020,3,FI,matched,ncr,0.37371152452303025,4.5675479360389115,3.795519727153513,0.11556201863828147,0.21015103143000952,0.2205914969004515,0.3798443619254211,4.553074937640337,3.7905922448934075,0.006132837402390845,roi_incident,15,1.0,0.1,roi_incident,15,1.0,0.1,0.25,0.75,0.05,0.0,0.0,0.38441078048086824,0.010699255957837994,1000.0,0.0,2.4868995751603507e-14,3.552713678800501e-15,1.9539925233402755e-14,3.552713678800501e-15
2020,3,FI,cross_task,ncr,0.37371152452303025,4.5675479360389115,3.795519727153513,0.018770617664016817,0.06247030537154459,0.06481093223398057,0.37371152452303025,4.5675479360389115,3.795519727153513,0.0,roi_incident,15,1.0,0.1,roi_incident,5,1.0,0.1,0.2,0.8,0.0,0.0,0.0,0.37371152452303025,0.0,1000.0,0.0,1.4210854715202004e-14,0.0,7.105427357601002e-15,0.0
2020,3,FI,shuffled,ncr,0.37371152452303025,4.5675479360389115,3.795519727153513,0.1662235229315886,0.12146224988031819,0.19816762130404297,0.40233755538312455,4.509909472663278,3.7715698281822148,0.028626030860094298,direct_topk,1200,0.1,1.0,roi_incident,15,0.1,1.0,0.6,0.4,0.2,0.0,0.0,0.39174201948882625,0.018030494965796007,1000.0,0.0,1.4210854715202004e-13,2.842170943040401e-14,7.105427357601002e-15,3.552713678800501e-15
2020,3,FI,random,ncr,0.37371152452303025,4.5675479360389115,3.795519727153513,0.14264854889986472,0.2097536874052733,0.23120705562492824,0.36856202498507473,4.576765914974337,3.7804978848128017,-0.005149499537955515,roi_incident,15,0.1,0.1,roi_incident,15,0.1,0.1,0.2,0.8,0.1,0.0,0.0,0.37004992514997276,-0.003661599373057489,1000.0,0.0,4.796163466380676e-14,3.552713678800501e-15,1.7763568394002505e-14,1.7763568394002505e-15
2020,4,WM,matched,ncr,0.19287809758748486,10.427309032336188,8.453662086211729,0.26114848013508196,0.09594164802560648,0.2731970327992858,0.10873776513843801,10.734246472094922,8.607536813976118,-0.08414033244904685,direct_topk,1200,1000.0,0.0,roi_incident,5,1000.0,0.0,0.85,0.15000000000000002,0.65,0.0,0.0,0.11155929754378122,-0.08131880004370365,1000.0,0.0,2.842170943040401e-14,2.842170943040401e-14,2.842170943040401e-14,2.842170943040401e-14
2020,4,WM,cross_task,ncr,0.19287809758748486,10.427309032336188,8.453662086211729,0.12470973922730448,0.1571150704204757,0.1907799353810004,0.20338753932051443,10.31266568088741,8.385890945736337,0.010509441733029562,roi_incident,10,1000.0,0.0,direct_topk,100,1000.0,0.0,0.4,0.6,0.25,0.0,0.0,0.20702160763460678,0.014143510047121916,1000.0,0.0,2.842170943040401e-14,1.4210854715202004e-14,2.842170943040401e-14,1.4210854715202004e-14
2020,4,WM,shuffled,ncr,0.19287809758748486,10.427309032336188,8.453662086211729,0.1631873006455274,0.022292084574362887,0.16347000582409282,0.2125873659133703,10.339549445883094,8.367318247482812,0.019709268325885432,direct_topk,1200,0.1,1.0,direct_topk,1200,0.1,1.0,0.85,0.15000000000000002,0.1,0.0,0.0,0.2083293217773419,0.015451224189857032,1000.0,0.0,3.552713678800501e-13,4.263256414560601e-14,2.842170943040401e-14,1.4210854715202004e-14
2020,4,WM,random,ncr,0.19287809758748486,10.427309032336188,8.453662086211729,0.22764716097118384,0.08374024611065613,0.23339027016688974,0.10032546476469481,10.692568851687902,8.631201779152802,-0.09255263282279005,direct_topk,100,0.001,0.0,direct_topk,1200,0.001,0.0,0.65,0.35,0.35,0.0,0.0,0.10198172613381318,-0.09089637145367169,0.001,0.0,2.842170943040401e-14,1.4210854715202004e-14,2.842170943040401e-14,2.842170943040401e-14
2020,4,FI,matched,ncr,0.30845087613882266,4.539040072222612,3.646913838225552,0.1428903179029485,0.2580601902545515,0.2790666957067115,0.3100015533434741,4.520587611205959,3.6480596091895365,0.0015506772046514627,roi_incident,15,0.1,1.0,direct_topk,1200,0.1,1.0,0.25,0.75,0.1,0.0,0.0,0.3052241294284022,-0.0032267467104204473,1000.0,0.0,7.815970093361102e-14,7.105427357601002e-15,7.105427357601002e-15,3.552713678800501e-15
2020,4,FI,cross_task,ncr,0.30845087613882266,4.539040072222612,3.646913838225552,0.18144204564834865,0.2381076845072566,0.2840098732363162,0.3058530838439504,4.539185580555697,3.667762993845702,-0.002597792294872281,roi_incident,10,1000.0,0.0,roi_incident,15,1000.0,0.0,0.5,0.5,0.15,0.0,0.0,0.3070525779828917,-0.0013982981559309549,1000.0,0.0,1.9539925233402755e-14,3.552713678800501e-15,1.0658141036401503e-14,3.552713678800501e-15
2020,4,FI,shuffled,ncr,0.30845087613882266,4.539040072222612,3.646913838225552,0.20231190904982743,0.2310537746494799,0.28586697801026584,0.30482194265221907,4.501903010174793,3.6427584067648313,-0.0036289334866035916,roi_incident,5,0.1,1.0,roi_incident,15,0.1,1.0,0.25,0.75,0.2,0.0,0.0,0.30139512957395304,-0.007055746564869625,100.0,0.0,6.750155989720952e-14,1.0658141036401503e-14,1.0658141036401503e-14,3.552713678800501e-15
2020,4,FI,random,ncr,0.30845087613882266,4.539040072222612,3.646913838225552,0.09367657152121281,0.27976491041925877,0.28829031639300995,0.29329460135213237,4.534799546144161,3.6564599111515625,-0.015156274786690294,roi_incident,10,0.1,0.3,roi_incident,5,0.1,0.3,0.15,0.85,0.2,0.0,0.0,0.2807200931598094,-0.02773078297901327,1000.0,0.0,3.552713678800501e-14,7.105427357601002e-15,7.105427357601002e-15,3.552713678800501e-15
