seed,fold,model,lambda_amp,lambda_prior,alpha_WM,alpha_FI,inner_base_r_WM,inner_base_r_FI,residual_prediction_units,eligible,selected,fisher,candidate_r_WM,candidate_delta_WM,candidate_rmse_WM,candidate_residual_sd_WM_raw,candidate_r_FI,candidate_delta_FI,candidate_rmse_FI,candidate_residual_sd_FI_raw
4343,0,C0,10.0,0.0,0.5,0.75,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.2708886471535401,0.17494015894642206,-0.007143853208754741,12.763922169269277,5.52239990249913,0.3496272272088752,-0.03930378462317824,4.683033371201221,2.1735054821367594
4343,0,C0,10.0,0.0,0.5,1.0,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.2608274777895855,0.17494015894642206,-0.007143853208754741,12.763922169269277,5.52239990249913,0.33184190203144664,-0.057089109800606774,4.893793126442222,2.1735054821367594
4343,0,C0,10.0,0.0,0.75,0.0,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.29104803798996337,0.16989269823335848,-0.012191313921818325,13.400357397732131,5.52239990249913,0.3889310118320534,0.0,4.410212863605922,2.1735054821367594
4343,0,C0,10.0,0.0,0.75,0.25,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.28859865251753497,0.16989269823335848,-0.012191313921818325,13.400357397732131,5.52239990249913,0.3847653614735147,-0.0041656503585387195,4.436348129344143,2.1735054821367594
4343,0,C0,10.0,0.0,0.75,0.5,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.2791482320856705,0.16989269823335848,-0.012191313921818325,13.400357397732131,5.52239990249913,0.36854666657060137,-0.020384345261452053,4.528589855119543,2.1735054821367594
4343,0,C0,10.0,0.0,0.75,0.75,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.26828758780158257,0.16989269823335848,-0.012191313921818325,13.400357397732131,5.52239990249913,0.3496272272088752,-0.03930378462317824,4.683033371201221,2.1735054821367594
4343,0,C0,10.0,0.0,0.75,1.0,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.25822641843762795,0.16989269823335848,-0.012191313921818325,13.400357397732131,5.52239990249913,0.33184190203144664,-0.057089109800606774,4.893793126442222,2.1735054821367594
4343,0,C0,10.0,0.0,1.0,0.0,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.2885836786230587,0.16510226722197582,-0.016981744933200982,14.143525029292599,5.52239990249913,0.3889310118320534,0.0,4.410212863605922,2.1735054821367594
4343,0,C0,10.0,0.0,1.0,0.25,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.2861342931506303,0.16510226722197582,-0.016981744933200982,14.143525029292599,5.52239990249913,0.3847653614735147,-0.0041656503585387195,4.436348129344143,2.1735054821367594
4343,0,C0,10.0,0.0,1.0,0.5,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.27668387271876593,0.16510226722197582,-0.016981744933200982,14.143525029292599,5.52239990249913,0.36854666657060137,-0.020384345261452053,4.528589855119543,2.1735054821367594
4343,0,C0,10.0,0.0,1.0,0.75,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.265823228434678,0.16510226722197582,-0.016981744933200982,14.143525029292599,5.52239990249913,0.3496272272088752,-0.03930378462317824,4.683033371201221,2.1735054821367594
4343,0,C0,10.0,0.0,1.0,1.0,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.25576205907072336,0.16510226722197582,-0.016981744933200982,14.143525029292599,5.52239990249913,0.33184190203144664,-0.057089109800606774,4.893793126442222,2.1735054821367594
4343,0,C1,0.1,0.01,0.0,0.0,0.1820840121551768,0.3889310118320534,raw_target_units,True,False,0.2973386139221705,0.1820840121551768,0.0,11.87718521056345,12.588630963465889,0.3889310118320534,0.0,4.410212863605922,4.608632903807049
4343,0,C1,0.1,0.01,0.0,0.25,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.2845229997778896,0.1820840121551768,0.0,11.87718521056345,12.588630963465889,0.36696276499324765,-0.02196824683880577,4.544818961704191,4.608632903807049
4343,0,C1,0.1,0.01,0.0,0.5,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.26157324971259144,0.1820840121551768,0.0,11.87718521056345,12.588630963465889,0.3265925423307283,-0.0623384695013251,4.960481221306768,4.608632903807049
4343,0,C1,0.1,0.01,0.0,0.75,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.24446718273530954,0.1820840121551768,0.0,11.87718521056345,12.588630963465889,0.29569640419606014,-0.09323460763599328,5.594904928515634,4.608632903807049
4343,0,C1,0.1,0.01,0.0,1.0,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.2325387496470796,0.1820840121551768,0.0,11.87718521056345,12.588630963465889,0.2737750122997851,-0.1151559995322683,6.383192072250396,4.608632903807049
4343,0,C1,0.1,0.01,0.25,0.0,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.2875788553339569,0.16314675491384356,-0.018937257241333244,12.669389809218856,12.588630963465889,0.3889310118320534,0.0,4.410212863605922,4.608632903807049
4343,0,C1,0.1,0.01,0.25,0.25,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.274763241189676,0.16314675491384356,-0.018937257241333244,12.669389809218856,12.588630963465889,0.36696276499324765,-0.02196824683880577,4.544818961704191,4.608632903807049
