seed,fold,model,r_WM,rmse_WM,mae_WM,r_FI,rmse_FI,mae_FI,alpha_WM,alpha_FI
4343,2,B1,0.06218056705142484,11.339683653354294,8.687334459631728,0.29780804988926546,4.983873477303981,4.043668013656585,0.0,0.25
4343,2,C0,0.06218056705142484,11.339683653354294,8.687334459631728,0.32049891096989097,4.926106359523493,4.0194179393267655,0.0,0.25
4343,2,C1,0.06218056705142484,11.339683653354294,8.687334459631728,0.28751722030844645,5.012186377476978,4.08612122021311,0.0,0.25
4343,2,C2,0.06218056705142484,11.339683653354294,8.687334459631728,0.2953462586580233,4.986496644445141,4.071578812962275,0.0,0.25
4343,2,C3,0.06218056705142484,11.339683653354294,8.687334459631728,0.31960753609709835,4.9407594966092345,3.991085918961708,0.0,0.5
4343,2,C4,0.06218056705142484,11.339683653354294,8.687334459631728,0.2280619660429984,5.156825933702887,4.213092052072941,0.0,0.25
4343,3,A0,0.08984305019057576,13.41294460055136,10.85996511318556,0.39361602843321064,4.2562613908515,3.49138017989542,0.0,0.0
4343,3,B0,0.08721483793298018,13.603573824684018,11.118529097998579,0.3874345858396923,4.3280815053881705,3.5892146293334033,0.25,0.25
4343,3,B1,0.08965018279580521,13.383783689046737,10.882385223462016,0.3606374346473694,4.377751639319921,3.5986743220177804,1.0,0.25
4343,3,C0,0.07589795276272304,13.708680600078068,11.18420447492105,0.3196121125943944,4.557241709496079,3.7576958976603594,0.25,0.5
4343,3,C1,0.14224603448771372,13.383784064680649,10.724246309757497,0.42897804364102615,4.382142269465167,3.5601310023411177,0.25,0.5
4343,3,C2,0.11122619288039227,13.316540689457058,10.772845457905687,0.4804754280509964,4.15698398937252,3.3973487907161966,0.25,1.0
4343,3,C3,0.1080253835153368,13.347952958723575,10.829858117677027,0.44117738924072997,4.244574425967787,3.481279586382365,0.25,1.0
4343,3,C4,0.14812455696767818,13.251496201340949,10.66130477891314,0.41411537561594725,4.330407914398085,3.4365179953095666,0.25,0.5
4343,4,A0,0.29830964996329806,10.092376332913958,8.438546562853967,0.4033141355685531,4.22719311752354,3.563345028665529,0.0,0.0
4343,4,B0,0.29830964996329806,10.092376332913958,8.438546562853967,0.41677315425403055,4.229774210153713,3.546646700131584,0.0,0.25
4343,4,B1,0.23194238852367283,11.152624724270298,9.237366959193315,0.39892304342186113,4.351128890504544,3.6197374430381726,0.25,0.25
4343,4,C0,0.29830964996329806,10.092376332913958,8.438546562853967,0.3987823786054648,4.287405687313412,3.605881749750878,0.0,0.25
4343,4,C1,0.303954931860152,10.171582969380461,8.486165032599427,0.4273635742359427,4.2523084900179695,3.628620680324634,0.5,0.75
4343,4,C2,0.3031396004633899,10.181587562312517,8.497909036502984,0.42805136671478866,4.246630931807357,3.6249170451902035,0.5,0.75
4343,4,C3,0.293828347002981,10.229247833294055,8.5250399238508,0.43931880621321573,4.204048150951322,3.5772823100262805,0.5,0.75
4343,4,C4,0.29503244839996007,10.252302215748513,8.526812232435176,0.43071587659228083,4.196283142226583,3.572821138180915,0.75,0.75
