seed,fold,model,rW,rF,rmW,rmF,maW,maF,n_tr,n_te
3636,3,B1,0.168866405031494,0.31112759036133164,12.073177410613399,4.541278391641836,10.089520897120032,3.721067316052786,330,82
3636,3,C0,0.168866405031494,0.31112759036133164,12.073177410613399,4.541278391641836,10.089520897120032,3.721067316052786,330,82
3636,3,C1,0.1562108313005029,0.31112759036133164,12.135579973098126,4.541278391641836,10.124321602116941,3.721067316052786,330,82
3636,3,C2,0.168866405031494,0.31112759036133164,12.073177410613399,4.541278391641836,10.089520897120032,3.721067316052786,330,82
3636,3,C3,0.15102398245670415,0.31112759036133164,12.263750548582896,4.541278391641836,10.279614984067585,3.721067316052786,330,82
3636,3,C4,0.168866405031494,0.31112759036133164,12.073177410613399,4.541278391641836,10.089520897120032,3.721067316052786,330,82
3636,4,A0,0.2881710376650053,0.4329391153294909,10.90831753941617,4.023420996064002,8.608418296810585,3.234332914486541,330,82
3636,4,B0,0.2881710376650053,0.4329391153294909,10.90831753941617,4.023420996064002,8.608418296810585,3.234332914486541,330,82
3636,4,B1,0.2881710376650053,0.4329391153294909,10.90831753941617,4.023420996064002,8.608418296810585,3.234332914486541,330,82
3636,4,C0,0.2881710376650053,0.4329391153294909,10.90831753941617,4.023420996064002,8.608418296810585,3.234332914486541,330,82
3636,4,C1,0.2814311698141041,0.4329391153294909,11.02630426266811,4.023420996064002,8.715246953826929,3.234332914486541,330,82
3636,4,C2,0.2829652399578814,0.4329391153294909,11.015367114111388,4.023420996064002,8.686964343132887,3.234332914486541,330,82
3636,4,C3,0.26109238822034325,0.4329391153294909,11.321918055350915,4.023420996064002,8.95108985008896,3.234332914486541,330,82
3636,4,C4,0.2881710376650053,0.4449504698908163,10.90831753941617,4.019543538386645,8.608418296810585,3.2346671758427887,330,82
3737,0,A0,0.16477376342005431,0.4168448334279405,12.70237753675113,4.598863956865999,10.467248321333642,3.698344076377963,329,83
3737,0,B0,0.16477376342005431,0.4168448334279405,12.70237753675113,4.598863956865999,10.467248321333642,3.698344076377963,329,83
3737,0,B1,0.16477376342005431,0.4168448334279405,12.70237753675113,4.598863956865999,10.467248321333642,3.698344076377963,329,83
3737,0,C0,0.16477376342005431,0.4168448334279405,12.70237753675113,4.598863956865999,10.467248321333642,3.698344076377963,329,83
3737,0,C1,0.16477376342005431,0.4168448334279405,12.70237753675113,4.598863956865999,10.467248321333642,3.698344076377963,329,83
3737,0,C2,0.16477376342005431,0.4168448334279405,12.70237753675113,4.598863956865999,10.467248321333642,3.698344076377963,329,83
3737,0,C3,0.1641409640955335,0.4166170291448478,12.712031973212229,4.604377562563438,10.462100115623855,3.7063611423105525,329,83
3737,0,C4,0.16477376342005431,0.4168448334279405,12.70237753675113,4.598863956865999,10.467248321333642,3.698344076377963,329,83
3737,1,A0,0.14881577325820902,0.2819187954227185,12.380367858594022,4.951401632595423,10.135969900435713,4.173773646400774,329,83
3737,1,B0,0.14881577325820902,0.2819187954227185,12.380367858594022,4.951401632595423,10.135969900435713,4.173773646400774,329,83
3737,1,B1,0.14881577325820902,0.2819187954227185,12.380367858594022,4.951401632595423,10.135969900435713,4.173773646400774,329,83
3737,1,C0,0.14881577325820902,0.2819187954227185,12.380367858594022,4.951401632595423,10.135969900435713,4.173773646400774,329,83
3737,1,C1,0.14206370082515957,0.2730818045666332,12.271702913618071,4.9719677546118435,10.05358953165879,4.19267213886208,329,83
3737,1,C2,0.1367935796743136,0.2661057182155359,12.360931291066379,4.992095466983721,10.119630499936434,4.205168630983275,329,83
