task,seed,outer_fold,condition,model,pearson,rmse,mae,n_train,n_test
working_memory,2,1,R1,fused,0.4053155197568755,10.144607128792893,8.369898699652694,329,83
working_memory,2,1,R1,equal_weight,0.34609943640714075,10.376659012476715,8.628046966066021,329,83
working_memory,2,2,R1,FC,0.26177983450531245,13.097718345761852,10.185070601357069,330,82
working_memory,2,2,R1,SC,0.13045294930776022,12.15196265514668,9.602792313882993,330,82
working_memory,2,2,R1,FP,0.23733373051267706,12.430841678344203,9.625274278048206,330,82
working_memory,2,2,R1,fused,0.25020643927636976,11.827254578924308,9.197284498856108,330,82
working_memory,2,2,R1,equal_weight,0.2530131285226125,11.417638391428296,8.992026877978677,330,82
working_memory,2,3,R1,FC,0.27429204345693337,12.110199729884673,9.853876113749502,330,82
working_memory,2,3,R1,SC,0.2602030814016132,11.237849169200711,9.556014525580801,330,82
working_memory,2,3,R1,FP,0.3444725428255496,10.764441834581572,9.276903521542929,330,82
working_memory,2,3,R1,fused,0.3722407078842628,10.682377670044621,9.240232484244142,330,82
working_memory,2,3,R1,equal_weight,0.3630406821462593,10.727357208513476,9.283225492106924,330,82
working_memory,2,4,R1,FC,0.2328051661020903,12.06732174960654,9.827188706921913,330,82
working_memory,2,4,R1,SC,0.03266357714682908,12.19528734184252,9.502382390788533,330,82
working_memory,2,4,R1,FP,0.20476058911948378,10.699116463952844,8.661042157971808,330,82
working_memory,2,4,R1,fused,0.1459749260008268,10.902252817983141,8.596482792721396,330,82
working_memory,2,4,R1,equal_weight,0.12194511072735825,11.040672345267037,8.645500584433673,330,82
working_memory,3,0,R1,FC,0.16178700074653538,11.44663321248821,9.710457178039363,329,83
working_memory,3,0,R1,SC,0.14503629664146206,10.488011964086983,8.51415615263242,329,83
working_memory,3,0,R1,FP,0.28101836123337415,9.439196533304248,8.120512876857466,329,83
working_memory,3,0,R1,fused,0.23617709520700764,9.63905988024336,8.010370798731133,329,83
working_memory,3,0,R1,equal_weight,0.2472787696484708,9.580651432688361,7.990009861477319,329,83
working_memory,3,1,R1,FC,0.13672259970906078,13.912617491150696,11.67243746245386,329,83
working_memory,3,1,R1,SC,0.14391514556941717,12.973851903833829,10.994247992409905,329,83
working_memory,3,1,R1,FP,0.20371911449572191,12.262038931063282,10.510270474939968,329,83
working_memory,3,1,R1,fused,0.22634384534887675,12.172408131637985,10.447725033570816,329,83
working_memory,3,1,R1,equal_weight,0.21021494021874054,12.24841211757999,10.50305951664979,329,83
working_memory,3,2,R1,FC,0.13799033953099718,13.85993567231044,11.398909844445312,330,82
working_memory,3,2,R1,SC,0.015187945699944638,13.308977690958285,10.521067213323125,330,82
working_memory,3,2,R1,FP,0.1822258139791181,11.704823838633281,8.98314662549555,330,82
working_memory,3,2,R1,fused,0.12406596783631807,11.912358500155605,9.42059000154837,330,82
working_memory,3,2,R1,equal_weight,0.10198390605015023,12.060362413332697,9.577153453146797,330,82
working_memory,3,3,R1,FC,0.49680163168673885,10.441939429255276,8.252199186361286,330,82
working_memory,3,3,R1,SC,0.27776944495556943,11.822095568877748,9.642974999338033,330,82
working_memory,3,3,R1,FP,0.48469081643567735,10.647886975475858,8.624067642752578,330,82
working_memory,3,3,R1,fused,0.48469081643567735,10.647886975475858,8.624067642752578,330,82
working_memory,3,3,R1,equal_weight,0.41829806873816333,10.874788170065491,8.97404333700935,330,82
working_memory,3,4,R1,FC,0.3647372701336913,12.109710730506002,9.70940420241633,330,82
working_memory,3,4,R1,SC,0.059176055671054426,11.885404443432375,9.558159548335377,330,82
working_memory,3,4,R1,FP,0.34029695681065497,11.492994125238187,8.897813816919456,330,82
working_memory,3,4,R1,fused,0.3584860710887089,10.60813123198297,8.118006012444683,330,82
working_memory,3,4,R1,equal_weight,0.3504547496807914,10.493710870455155,8.134318221676754,330,82
working_memory,4,0,R1,FC,0.08741895181732796,13.650730164174018,11.260384578581773,329,83
working_memory,4,0,R1,SC,0.06017590163721376,12.14189657659608,9.794658826293741,329,83
working_memory,4,0,R1,FP,0.28015871892213123,10.497329553715712,8.477236828368282,329,83
working_memory,4,0,R1,fused,0.18819320322962868,10.872589209282435,8.59239695277894,329,83
working_memory,4,0,R1,equal_weight,0.17331155791385125,10.953837224825662,8.684329152090655,329,83
working_memory,4,1,R1,FC,0.20017163492264634,12.944102512208595,10.2410062048859,329,83
working_memory,4,1,R1,SC,0.3022740513703532,11.373318075495401,9.331653561245673,329,83
working_memory,4,1,R1,FP,0.15623624608580108,11.608530813547704,9.306760093254981,329,83
working_memory,4,1,R1,fused,0.1986975215293864,11.420441801559095,9.215751987704808,329,83
working_memory,4,1,R1,equal_weight,0.3025715561829299,11.0238288568153,9.11913414782303,329,83
working_memory,4,2,R1,FC,0.29823865423951523,11.623529268739704,9.553155014586133,330,82
working_memory,4,2,R1,SC,-0.03897620629042424,12.327692914961588,10.282657331172627,330,82
working_memory,4,2,R1,FP,0.24997340920975925,10.623584658795785,8.70728987103994,330,82
working_memory,4,2,R1,fused,0.2357812381984312,10.644816197497828,8.7930479139837,330,82
working_memory,4,2,R1,equal_weight,0.1056945941574277,11.081801418577975,9.29114740608339,330,82
working_memory,4,3,R1,FC,0.17682921462162637,13.241110276168705,10.74512490760744,330,82
working_memory,4,3,R1,SC,0.15607906424959012,12.696101793570184,10.089735773794311,330,82
working_memory,4,3,R1,FP,0.16665011318623688,12.799662340293978,10.335095843496747,330,82
working_memory,4,3,R1,fused,0.19749655251940687,12.277818354358688,9.937561948728215,330,82
working_memory,4,3,R1,equal_weight,0.20800295961816756,12.160384742200085,9.802222754310774,330,82
working_memory,4,4,R1,FC,0.36816521268257374,11.385884428616848,9.281915392588974,330,82
working_memory,4,4,R1,SC,0.11436543989085651,12.35789757283086,10.127954306739062,330,82
working_memory,4,4,R1,FP,0.3897413510379456,10.903954382404658,9.001888200276035,330,82
working_memory,4,4,R1,fused,0.40896825621752514,10.871823306144506,8.986484125192291,330,82
working_memory,4,4,R1,equal_weight,0.3000339304002878,11.157398126480084,9.174927936378056,330,82
working_memory,5,0,R1,FC,0.2275645719385427,12.8680164152553,9.58151541790263,329,83
working_memory,5,0,R1,SC,-0.14917927631050604,14.128116025100887,11.296471306456501,329,83
working_memory,5,0,R1,FP,0.24134466018399875,12.413130317415565,9.30089439845127,329,83
working_memory,5,0,R1,fused,0.1278088576066615,12.489107775932812,9.828486902041986,329,83
working_memory,5,0,R1,equal_weight,0.08296548276489644,12.643172132910378,10.000787020163544,329,83
working_memory,5,1,R1,FC,0.25978687513640664,12.6013194059408,10.412730486817845,329,83
working_memory,5,1,R1,SC,0.03171382666493764,12.99924580390622,10.794201744518215,329,83
working_memory,5,1,R1,FP,0.3182654405849712,11.716136870393496,9.523368932672907,329,83
working_memory,5,1,R1,fused,0.2720684422070446,11.706397297197565,9.6358908505456,329,83
working_memory,5,1,R1,equal_weight,0.2428837713320942,11.81833081036832,9.79571824759076,329,83
working_memory,5,2,R1,FC,0.08523015635513881,13.926937024991219,10.987684324370829,330,82
working_memory,5,2,R1,SC,0.12305426550718643,11.162286627407068,8.817015979388744,330,82
working_memory,5,2,R1,FP,0.08043428200107858,12.847074958639853,9.875445506460851,330,82
working_memory,5,2,R1,fused,0.10258023591598867,11.78081554810304,9.204205072317242,330,82
working_memory,5,2,R1,equal_weight,0.1265781621980508,11.103719779133087,8.753207921581561,330,82
working_memory,5,3,R1,FC,0.38226567496803676,11.810345591704372,9.856142449547553,330,82
working_memory,5,3,R1,SC,0.04861221583860488,13.030209025479596,10.671688155503338,330,82
working_memory,5,3,R1,FP,0.35796071749763575,10.754181263866395,8.98081435877116,330,82
working_memory,5,3,R1,fused,0.1886512790140615,11.579992443898286,9.478565551636795,330,82
working_memory,5,3,R1,equal_weight,0.20903322696168777,11.457534002384664,9.398971034315165,330,82
working_memory,5,4,R1,FC,0.1658775144567571,12.5939183374014,10.51598770804133,330,82
working_memory,5,4,R1,SC,0.2290078258362625,11.633606189663553,9.33402415831521,330,82
working_memory,5,4,R1,FP,0.23968542949091276,10.96071306230585,9.064882584448485,330,82
working_memory,5,4,R1,fused,0.2693754977127345,10.834020893222766,9.047701939226565,330,82
working_memory,5,4,R1,equal_weight,0.2974133883162017,10.763165833353458,9.037962510679312,330,82
working_memory,6,0,R1,FC,0.27060377374621086,12.308192511086066,9.97685810496089,329,83
working_memory,6,0,R1,SC,0.15174256143125162,12.105997416769096,10.110971469652778,329,83
working_memory,6,0,R1,FP,0.2382601533469862,11.374396623479106,9.490825477693605,329,83
working_memory,6,0,R1,fused,0.25312559779812405,11.308632989171928,9.44715598793749,329,83
working_memory,6,0,R1,equal_weight,0.23267615384068027,11.401257125418924,9.539625411148121,329,83
working_memory,6,1,R1,FC,0.1572188636916686,12.61208655992124,10.17418658988994,329,83
working_memory,6,1,R1,SC,0.20921801059805267,10.894235367416083,8.654438992415573,329,83
working_memory,6,1,R1,FP,0.2440360619375481,10.220705126319686,8.274028464110502,329,83
working_memory,6,1,R1,fused,0.2849991404030389,9.993813763749223,8.172001277135758,329,83
working_memory,6,1,R1,equal_weight,0.2860638558902005,9.998147240815527,8.153496389695746,329,83
working_memory,6,2,R1,FC,0.005948440502796897,14.190395798795011,11.687228316289168,330,82
working_memory,6,2,R1,SC,-0.0007369131139800221,13.088936975999749,11.102639687956312,330,82
working_memory,6,2,R1,FP,0.06104892786991849,12.131475392780622,10.324226894522814,330,82
working_memory,6,2,R1,fused,0.05834160025158398,12.087785301615629,10.296440207241655,330,82
working_memory,6,2,R1,equal_weight,0.029865656189272668,12.231089104185404,10.402740262802366,330,82
working_memory,6,3,R1,FC,0.3702842544768581,11.039288675052578,8.628985803636665,330,82
working_memory,6,3,R1,SC,0.18272493772729825,11.160182770916144,8.290233519024438,330,82
working_memory,6,3,R1,FP,0.32433544027768235,10.124254836061107,7.330744738945585,330,82
working_memory,6,3,R1,fused,0.33478745235260626,10.081367185599795,7.351464437624285,330,82
working_memory,6,3,R1,equal_weight,0.2935757803099834,10.263571767247893,7.604019534444744,330,82
working_memory,6,4,R1,FC,0.4073367203901036,11.97963208477304,10.338590691698155,330,82
working_memory,6,4,R1,SC,0.180614150560036,12.684894611726769,10.270579963065561,330,82
working_memory,6,4,R1,FP,0.46608203818240346,11.3531741897679,9.349617724637215,330,82
working_memory,6,4,R1,fused,0.24114516749796816,12.199730066918109,9.91881144722281,330,82
working_memory,6,4,R1,equal_weight,0.367347606446908,11.663619773316253,9.569399460005693,330,82
working_memory,7,0,R1,FC,0.24928813164441166,12.651471157711121,9.896975837492839,329,83
working_memory,7,0,R1,SC,0.1869174792165601,12.156643322760049,9.122388821230434,329,83
working_memory,7,0,R1,FP,0.24260323704767772,11.635746867364139,8.903205063826059,329,83
working_memory,7,0,R1,fused,0.24260323704767772,11.635746867364139,8.903205063826059,329,83
working_memory,7,0,R1,equal_weight,0.2620963753847891,11.569430795649454,8.813605375064823,329,83
working_memory,7,1,R1,FC,0.28346807103558364,11.873686305621147,9.855812704741025,329,83
working_memory,7,1,R1,SC,-0.03958644103302229,12.223495553532242,10.023740963098513,329,83
working_memory,7,1,R1,FP,0.32825867724136965,9.904605253236607,8.211054467007965,329,83
working_memory,7,1,R1,fused,0.2914966226323255,10.041658566049627,8.379310088265091,329,83
working_memory,7,1,R1,equal_weight,0.1541671596002155,10.58270917847926,8.799318405916999,329,83
working_memory,7,2,R1,FC,0.09037570773686981,13.961555784424144,10.969690983923234,330,82
working_memory,7,2,R1,SC,0.14723377790419007,12.452449099854169,10.083959299058213,330,82
working_memory,7,2,R1,FP,0.17408885815036082,11.705280818337362,9.363472990070795,330,82
working_memory,7,2,R1,fused,0.20324286560896543,11.540815643764534,9.27069218555305,330,82
working_memory,7,2,R1,equal_weight,0.19723142501792257,11.614430216102088,9.34655441638149,330,82
working_memory,7,3,R1,FC,0.3794883880326916,11.787390572174626,9.765189734653617,330,82
working_memory,7,3,R1,SC,0.03803258943150366,13.01953331965814,10.781937788831122,330,82
working_memory,7,3,R1,FP,0.42267503090640607,10.74967462533562,9.111543444977771,330,82
working_memory,7,3,R1,fused,0.2705126085698202,11.373280859503621,9.555040656934981,330,82
working_memory,7,3,R1,equal_weight,0.24224684815189285,11.486656110401826,9.64777923561647,330,82
working_memory,7,4,R1,FC,0.20895147194728272,12.87878466631738,10.598285196127572,330,82
working_memory,7,4,R1,SC,0.10384239284118463,12.077722991829589,9.968532762854917,330,82
working_memory,7,4,R1,FP,0.24663959287434017,12.038492444422454,9.906464880038223,330,82
working_memory,7,4,R1,fused,0.26218274671786174,11.29060834928055,9.394502748378471,330,82
working_memory,7,4,R1,equal_weight,0.25499659241598793,11.148527551894322,9.431248633177123,330,82
working_memory,8,0,R1,FC,0.3150832135060667,11.608263496146703,9.534391879324303,329,83
working_memory,8,0,R1,SC,0.11127082994516836,12.122921708350255,9.831690306075007,329,83
working_memory,8,0,R1,FP,0.25501217511095997,11.169154737413269,9.017207075768411,329,83
working_memory,8,0,R1,fused,0.2406898046029145,11.215073311702012,9.228739519940353,329,83
working_memory,8,0,R1,equal_weight,0.21926510761639514,11.299201932585042,9.285496538104024,329,83
working_memory,8,1,R1,FC,0.23293169935528715,12.814521965048922,10.596374074331148,329,83
working_memory,8,1,R1,SC,0.3089211249010387,11.082791273303394,9.01321320994935,329,83
working_memory,8,1,R1,FP,0.29416208026106205,10.903619352771166,8.966529485782816,329,83
working_memory,8,1,R1,fused,0.337301665022215,10.71418400501771,8.789993258421786,329,83
working_memory,8,1,R1,equal_weight,0.3709327643358877,10.567412173897738,8.661398672268263,329,83
working_memory,8,2,R1,FC,0.4194469021111399,10.9347442530954,8.53172448334681,330,82
working_memory,8,2,R1,SC,0.1777128248224245,11.495264781933848,9.467791994577194,330,82
working_memory,8,2,R1,FP,0.44205681232569105,10.265303095779474,7.949375756392744,330,82
working_memory,8,2,R1,fused,0.4194500718984804,10.173428167872732,8.322493291155588,330,82
working_memory,8,2,R1,equal_weight,0.4194500718984804,10.173428167872732,8.322493291155588,330,82
working_memory,8,3,R1,FC,0.2966038107357877,12.534535024669456,10.11824942787959,330,82
working_memory,8,3,R1,SC,0.2743910173809332,11.364885524119057,8.940719826601123,330,82
working_memory,8,3,R1,FP,0.2989531610862278,10.91667761019677,8.962249420613073,330,82
working_memory,8,3,R1,fused,0.2989531610862278,10.91667761019677,8.962249420613073,330,82
working_memory,8,3,R1,equal_weight,0.37012490838675915,10.704674353520536,8.639903002891355,330,82
working_memory,8,4,R1,FC,0.26469331106661875,12.318241954801413,9.84085472981546,330,82
working_memory,8,4,R1,SC,0.03998996515734923,12.59602539968044,10.418819996669233,330,82
working_memory,8,4,R1,FP,0.2990427174515998,11.137143164066286,8.831268678125936,330,82
working_memory,8,4,R1,fused,0.21767639459370464,11.376710064123808,9.279211975081623,330,82
working_memory,8,4,R1,equal_weight,0.19778414868586364,11.44804900299075,9.35758957094213,330,82
working_memory,9,0,R1,FC,0.46946514724909716,11.320981501972962,9.217331722800242,329,83
working_memory,9,0,R1,SC,0.1559632693949845,12.804769301458833,10.269608592969112,329,83
working_memory,9,0,R1,FP,0.4364563366090478,11.358245952939464,9.225561616706944,329,83
working_memory,9,0,R1,fused,0.4364563366090478,11.358245952939464,9.225561616706944,329,83
working_memory,9,0,R1,equal_weight,0.33135126350688476,11.806868818687049,9.55628259635696,329,83
working_memory,9,1,R1,FC,0.1868962487356066,13.16968552359939,10.064913256934235,329,83
working_memory,9,1,R1,SC,0.026232912222491637,12.324804974248744,10.494601290297405,329,83
working_memory,9,1,R1,FP,0.20385097744782396,12.371860735971522,9.55952178971065,329,83
working_memory,9,1,R1,fused,0.19275169134559036,11.341166031735902,9.15822756464562,329,83
working_memory,9,1,R1,equal_weight,0.18552857717726284,11.3279453395615,9.218447620438148,329,83
working_memory,9,2,R1,FC,0.22595221665816115,12.09492264971399,9.641486881374682,330,82
working_memory,9,2,R1,SC,0.21382871902267028,11.667885272438024,9.322833358196558,330,82
working_memory,9,2,R1,FP,0.22784418277569612,11.063166677158884,8.88257010956702,330,82
working_memory,9,2,R1,fused,0.26423832526471325,10.955938906942203,8.817507594219881,330,82
working_memory,9,2,R1,equal_weight,0.2686045979561982,11.012804168300505,8.849080189581274,330,82
working_memory,9,3,R1,FC,0.19470533158347364,12.537032391880391,10.125870352747917,330,82
working_memory,9,3,R1,SC,0.3688432949801423,10.273753898831053,7.921130623496334,330,82
working_memory,9,3,R1,FP,0.1530271041332122,11.983798889837113,9.82011961354585,330,82
working_memory,9,3,R1,fused,0.1530271041332122,11.983798889837113,9.82011961354585,330,82
working_memory,9,3,R1,equal_weight,0.32057224314554644,10.399088368792874,8.355385806547284,330,82
working_memory,9,4,R1,FC,0.4123111561603514,11.445551920133278,8.947898240032533,330,82
working_memory,9,4,R1,SC,0.07057523891936293,12.545669637062916,10.183469945108932,330,82
working_memory,9,4,R1,FP,0.4005838538480388,10.745703004739454,8.526979237772759,330,82
working_memory,9,4,R1,fused,0.1893173393748089,11.620947303024558,9.495088972874399,330,82
working_memory,9,4,R1,equal_weight,0.3035165395457392,10.982258290051956,8.965742865683419,330,82
working_memory,0,0,R2,FC,0.1096029516007761,12.547446463935351,10.392120054882012,329,83
working_memory,0,0,R2,SC,0.023785645476149364,10.857320783613266,8.995294779982327,329,83
working_memory,0,0,R2,FP,0.14604168861197642,12.046516047436928,9.939280095248026,329,83
working_memory,0,0,R2,fused,0.14145219478324714,10.829693720812752,8.85667149305617,329,83
working_memory,0,0,R2,equal_weight,0.1268850459750687,10.396590681546554,8.536896286531215,329,83
working_memory,0,1,R2,FC,0.2237641420265108,12.214787373731113,10.129159698366971,329,83
working_memory,0,1,R2,SC,0.21558221350616558,11.216293245520712,8.864305298276777,329,83
working_memory,0,1,R2,FP,0.1914323443612237,11.388436667252218,9.21961872956458,329,83
working_memory,0,1,R2,fused,0.21582492202526327,11.057227832924607,8.909380316766873,329,83
working_memory,0,1,R2,equal_weight,0.25567532466315224,10.691982111515438,8.563387692324998,329,83
working_memory,0,2,R2,FC,0.1685160003819302,13.299255478325943,10.101068328393021,330,82
working_memory,0,2,R2,SC,0.2031359119450421,12.176341208668152,9.596286342811371,330,82
working_memory,0,2,R2,FP,0.1753953608636401,13.180357783500897,10.046284864036895,330,82
working_memory,0,2,R2,fused,0.22480676974956446,12.092141311067863,9.284255538004585,330,82
working_memory,0,2,R2,equal_weight,0.2412286020239492,11.85590080430863,9.13592063774861,330,82
working_memory,0,3,R2,FC,0.41148067169408975,11.0103425177745,9.358325458676655,330,82
working_memory,0,3,R2,SC,0.13368703342062013,11.896707163315615,9.864810877442466,330,82
working_memory,0,3,R2,FP,0.43821701465169033,10.29230480365142,8.808601918735953,330,82
working_memory,0,3,R2,fused,0.3855505258716152,10.562062163585347,9.060287952400456,330,82
working_memory,0,3,R2,equal_weight,0.3679454584223866,10.641060477637783,9.113921094178226,330,82
working_memory,0,4,R2,FC,0.29188663649529883,13.756908616324663,11.435498620341678,330,82
working_memory,0,4,R2,SC,0.1966043792971892,13.798974767477036,11.040710069044442,330,82
working_memory,0,4,R2,FP,0.35761255782186185,12.789907968550676,10.638835999722112,330,82
working_memory,0,4,R2,fused,0.380020230536366,12.668576912788147,10.562363009390843,330,82
working_memory,0,4,R2,equal_weight,0.3678423254295159,12.797888470010331,10.593150501282393,330,82
working_memory,1,0,R2,FC,0.48838527459024383,10.523026081139273,9.017446374058048,329,83
working_memory,1,0,R2,SC,0.26691832496707435,11.031901405780012,9.140436510853709,329,83
working_memory,1,0,R2,FP,0.5063048653442088,9.679917449463472,8.114684032909954,329,83
working_memory,1,0,R2,fused,0.4467202483780196,10.0505930614772,8.540021293807117,329,83
working_memory,1,0,R2,equal_weight,0.49644776778701505,9.784544304648492,8.332242161026416,329,83
working_memory,1,1,R2,FC,0.13260232716977488,13.340319199044513,10.494777683755485,329,83
working_memory,1,1,R2,SC,-0.003393335705033279,13.012315515617694,10.47765455802252,329,83
working_memory,1,1,R2,FP,0.12555835900869097,12.471548617521837,10.116864901091782,329,83
working_memory,1,1,R2,fused,0.09555311277329709,12.190500302839714,9.94605484194192,329,83
working_memory,1,1,R2,equal_weight,0.081128501081778,12.225706483057053,9.952028313573551,329,83
working_memory,1,2,R2,FC,0.1814001034684659,12.611181733902807,10.417508403277436,330,82
working_memory,1,2,R2,SC,0.05647282272038237,12.679914024361944,10.68263963552131,330,82
working_memory,1,2,R2,FP,0.2414429591384831,11.372652494914936,9.720469108655047,330,82
working_memory,1,2,R2,fused,0.1501847082290938,11.718489340345153,9.971044984386157,330,82
working_memory,1,2,R2,equal_weight,0.17531338826738957,11.563968106866708,9.873458530211693,330,82
working_memory,1,3,R2,FC,0.26801576748319283,12.698931716448344,10.359787936362123,330,82
working_memory,1,3,R2,SC,0.12882725845007922,12.657428014429508,10.178328044481805,330,82
working_memory,1,3,R2,FP,0.2953103587114669,12.144222396927342,9.881590140377705,330,82
working_memory,1,3,R2,fused,0.2997692870546154,11.809504714248668,9.658788433731663,330,82
working_memory,1,3,R2,equal_weight,0.27826567824466686,11.71925722957078,9.520296349794412,330,82
working_memory,1,4,R2,FC,0.25915044405047016,11.584411086891313,8.701619924197324,330,82
working_memory,1,4,R2,SC,0.1880710165876515,11.300480125656815,8.86949953956614,330,82
working_memory,1,4,R2,FP,0.25676822741971805,11.695859631253768,8.59521037331421,330,82
working_memory,1,4,R2,fused,0.28251122111300403,10.815891822868554,8.229079251954447,330,82
working_memory,1,4,R2,equal_weight,0.2831504936698708,10.675917463014276,8.216194484924241,330,82
working_memory,2,0,R2,FC,0.33633522058744836,12.801379231240663,10.585895526824556,329,83
working_memory,2,0,R2,SC,0.14680313951390953,12.773319090568899,10.7992868901525,329,83
working_memory,2,0,R2,FP,0.35401730742873094,12.588753898787871,10.404928386122434,329,83
working_memory,2,0,R2,fused,0.36211895403965993,12.013064333071817,9.80792572070358,329,83
working_memory,2,0,R2,equal_weight,0.35395957382075327,11.714294717994575,9.544259640965917,329,83
working_memory,2,1,R2,FC,0.36602557910438005,11.46037854755019,9.36400566789761,329,83
working_memory,2,1,R2,SC,0.19298499084545145,11.47370910974906,9.329511076590814,329,83
working_memory,2,1,R2,FP,0.3647196373699066,10.462959410662307,8.494705996903345,329,83
working_memory,2,1,R2,fused,0.37767423389262683,10.296045983271606,8.436230794848552,329,83
working_memory,2,1,R2,equal_weight,0.35509604252050425,10.355887667757557,8.65813357537026,329,83
working_memory,2,2,R2,FC,0.26177983450531245,13.097718345761852,10.185070601357069,330,82
working_memory,2,2,R2,SC,0.13045294930776022,12.15196265514668,9.602792313882993,330,82
working_memory,2,2,R2,FP,0.2501750079562142,11.896204262425442,9.209883635921265,330,82
working_memory,2,2,R2,fused,0.26408354599434775,11.48292303364728,8.895362892444842,330,82
working_memory,2,2,R2,equal_weight,0.2596506858722589,11.2949449804789,8.87507443651248,330,82
working_memory,2,3,R2,FC,0.27429204345693337,12.110199729884673,9.853876113749502,330,82
working_memory,2,3,R2,SC,0.2602030814016132,11.237849169200711,9.556014525580801,330,82
working_memory,2,3,R2,FP,0.31283134858610706,11.091894385801009,9.465691943027249,330,82
working_memory,2,3,R2,fused,0.33522437502806585,10.868693735439132,9.272072703110506,330,82
working_memory,2,3,R2,equal_weight,0.3496136889085604,10.76951396573127,9.21752610385365,330,82
working_memory,2,4,R2,FC,0.2328051661020903,12.06732174960654,9.827188706921913,330,82
working_memory,2,4,R2,SC,0.03266357714682908,12.19528734184252,9.502382390788533,330,82
working_memory,2,4,R2,FP,0.25401257497755736,10.931180791098603,9.028236235965355,330,82
working_memory,2,4,R2,fused,0.18268868671754895,10.973927305258503,8.743654731551528,330,82
working_memory,2,4,R2,equal_weight,0.18268868671754895,10.973927305258503,8.743654731551528,330,82
working_memory,3,0,R2,FC,0.16178700074653538,11.44663321248821,9.710457178039363,329,83
working_memory,3,0,R2,SC,0.14503629664146206,10.488011964086983,8.51415615263242,329,83
working_memory,3,0,R2,FP,0.24677033813314148,9.945030184914833,8.475382882054298,329,83
working_memory,3,0,R2,fused,0.2497711490675854,9.665869010973575,8.151699737400115,329,83
working_memory,3,0,R2,equal_weight,0.2497711490675854,9.665869010973575,8.151699737400115,329,83
working_memory,3,1,R2,FC,0.13672259970906078,13.912617491150696,11.67243746245386,329,83
working_memory,3,1,R2,SC,0.14391514556941717,12.973851903833829,10.994247992409905,329,83
working_memory,3,1,R2,FP,0.17286791594317855,12.82688706177348,11.0434793374421,329,83
working_memory,3,1,R2,fused,0.20772921938574626,12.380237410086504,10.668198326124044,329,83
working_memory,3,1,R2,equal_weight,0.208145254738746,12.352906168624202,10.633376611705238,329,83
working_memory,3,2,R2,FC,0.13799033953099718,13.85993567231044,11.398909844445312,330,82
working_memory,3,2,R2,SC,0.015187945699944638,13.308977690958285,10.521067213323125,330,82
working_memory,3,2,R2,FP,0.15523104208383787,12.511609390465608,9.890425133255729,330,82
working_memory,3,2,R2,fused,0.12357051631731703,12.230940944234058,9.532560531948953,330,82
working_memory,3,2,R2,equal_weight,0.10750142520773283,12.28911200899604,9.594300097548318,330,82
working_memory,3,3,R2,FC,0.49680163168673885,10.441939429255276,8.252199186361286,330,82
working_memory,3,3,R2,SC,0.27776944495556943,11.822095568877748,9.642974999338033,330,82
working_memory,3,3,R2,FP,0.5225061143465141,10.147082821537527,8.081053537287906,330,82
working_memory,3,3,R2,fused,0.5225061143465141,10.147082821537527,8.081053537287906,330,82
working_memory,3,3,R2,equal_weight,0.45690267886157176,10.603350323844767,8.707864626504161,330,82
working_memory,3,4,R2,FC,0.3647372701336913,12.109710730506002,9.70940420241633,330,82
working_memory,3,4,R2,SC,0.059176055671054426,11.885404443432375,9.558159548335377,330,82
working_memory,3,4,R2,FP,0.37694797551097053,11.853847836598902,9.484993650352058,330,82
working_memory,3,4,R2,fused,0.39017827414528916,10.61190842340459,8.174994303104675,330,82
working_memory,3,4,R2,equal_weight,0.3832671847253372,10.363644253068456,7.977977894763967,330,82
working_memory,4,0,R2,FC,0.08741895181732796,13.650730164174018,11.260384578581773,329,83
working_memory,4,0,R2,SC,0.06017590163721376,12.14189657659608,9.794658826293741,329,83
working_memory,4,0,R2,FP,0.11424617666997185,13.10184812938311,10.868526116255238,329,83
working_memory,4,0,R2,fused,0.1212721546220671,11.98885589657712,9.739100891887333,329,83
working_memory,4,0,R2,equal_weight,0.11937138822200033,11.616869157177517,9.337596154073763,329,83
working_memory,4,1,R2,FC,0.20017163492264634,12.944102512208595,10.2410062048859,329,83
working_memory,4,1,R2,SC,0.3022740513703532,11.373318075495401,9.331653561245673,329,83
working_memory,4,1,R2,FP,0.20072834447925259,11.967696750491077,9.435613763944195,329,83
working_memory,4,1,R2,fused,0.2298067726588927,11.68430279345753,9.279846499455697,329,83
working_memory,4,1,R2,equal_weight,0.3231530926873645,11.023783596851464,9.080267190219498,329,83
working_memory,4,2,R2,FC,0.29823865423951523,11.623529268739704,9.553155014586133,330,82
working_memory,4,2,R2,SC,-0.03897620629042424,12.327692914961588,10.282657331172627,330,82
working_memory,4,2,R2,FP,0.20549246126520365,10.693980733607875,8.802675139521648,330,82
working_memory,4,2,R2,fused,0.17563176311709658,10.756798320154777,8.89785634789253,330,82
working_memory,4,2,R2,equal_weight,0.058582508185142275,11.169008521066104,9.316654151949116,330,82
working_memory,4,3,R2,FC,0.17682921462162637,13.241110276168705,10.74512490760744,330,82
working_memory,4,3,R2,SC,0.15607906424959012,12.696101793570184,10.089735773794311,330,82
working_memory,4,3,R2,FP,0.2367947626680589,12.132856686559572,9.875867985635825,330,82
working_memory,4,3,R2,fused,0.2621402929227159,11.854869051424801,9.639649609879221,330,82
working_memory,4,3,R2,equal_weight,0.25577265858032555,11.885520459150673,9.575189715093828,330,82
working_memory,4,4,R2,FC,0.36816521268257374,11.385884428616848,9.281915392588974,330,82
