edge_index,roi_i_0based,roi_j_0based,roi_i_1based,roi_j_1based,mean_signed_coef,mean_abs_coef,median_abs_coef,rank_mean_abs,roi_i_name,roi_j_name,top10_frequency,top20_frequency,top50_frequency,sign_consistency
206,1,93,2,94,0.0969962904608759,0.0969962904608759,0.0969962904608759,1301,Precentral_R,Cerebelum_Crus2_R,0.0,0.0,0.0,1.0
5743,72,92,73,93,0.09687294111919166,0.09687294111919166,0.09687294111919166,1302,Putamen_L,Cerebelum_Crus2_L,0.0,0.0,0.0,1.0
5811,74,77,75,78,0.09675758306765261,0.09675758306765261,0.09675758306765261,1303,Pallidum_L,Thalamus_R,0.0,0.0,0.0,1.0
2806,27,80,28,81,0.09662318763519835,0.09662318763519835,0.09662318763519835,1304,Rectus_R,Temporal_Sup_L,0.0,0.0,0.0,1.0
4336,47,60,48,61,-0.09660236556649174,0.09660236556649174,0.09660236556649174,1305,Lingual_R,Parietal_Inf_L,0.0,0.0,0.0,1.0
3711,38,83,39,84,0.09652654780530116,0.09652654780530116,0.09652654780530116,1306,ParaHippocampal_L,Temporal_Pole_Sup_R,0.0,0.0,0.0,1.0
667,5,108,6,109,-0.09645590639791601,0.09645590639791601,0.09645590639791601,1307,Frontal_Sup_Orb_R,Vermis_1_2,0.0,0.0,0.0,1.0
4848,55,64,56,65,0.09642825770953667,0.09642825770953667,0.09642825770953667,1308,Fusiform_R,Angular_L,0.0,0.0,0.0,1.0
1830,17,29,18,30,-0.09640350440268478,0.09640350440268478,0.09640350440268478,1309,Rolandic_Oper_R,Insula_R,0.0,0.0,0.0,1.0
6226,85,107,86,108,0.09635736807457786,0.09635736807457786,0.09635736807457786,1310,Temporal_Mid_R,Cerebelum_10_R,0.0,0.0,0.0,1.0
2452,23,84,24,85,-0.09628595131598679,0.09628595131598679,0.09628595131598679,1311,Frontal_Sup_Medial_R,Temporal_Mid_L,0.0,0.0,0.0,1.0
572,5,13,6,14,0.0962722136804904,0.0962722136804904,0.0962722136804904,1312,Frontal_Sup_Orb_R,Frontal_Inf_Tri_R,0.0,0.0,0.0,1.0
5664,70,100,71,101,0.09621838943701043,0.09621838943701043,0.09621838943701043,1313,Caudate_L,Cerebelum_7b_L,0.0,0.0,0.0,1.0
5958,77,107,78,108,0.09617629467848073,0.09617629467848073,0.09617629467848073,1314,Thalamus_R,Cerebelum_10_R,0.0,0.0,0.0,1.0
543,4,94,5,95,0.09613563955764093,0.09613563955764093,0.09613563955764093,1315,Frontal_Sup_Orb_L,Cerebelum_3_L,0.0,0.0,0.0,1.0
628,5,69,6,70,0.0961047843604936,0.0961047843604936,0.0961047843604936,1316,Frontal_Sup_Orb_R,Paracentral_Lobule_R,0.0,0.0,0.0,1.0
1997,18,99,19,100,-0.09604150432354586,0.09604150432354586,0.09604150432354586,1317,Supp_Motor_Area_L,Cerebelum_6_R,0.0,0.0,0.0,1.0
1444,13,41,14,42,0.09601729787228229,0.09601729787228229,0.09601729787228229,1318,Frontal_Inf_Tri_R,Amygdala_R,0.0,0.0,0.0,1.0
3958,41,105,42,106,-0.09595805015320932,0.09595805015320932,0.09595805015320932,1319,Amygdala_R,Cerebelum_9_R,0.0,0.0,0.0,1.0
3629,37,78,38,79,-0.09588678806833915,0.09588678806833915,0.09588678806833915,1320,Hippocampus_R,Heschl_L,0.0,0.0,0.0,1.0
3040,30,56,31,57,0.09584516921065254,0.09584516921065254,0.09584516921065254,1321,Cingulum_Ant_L,Postcentral_L,0.0,0.0,0.0,1.0
6279,87,103,88,104,-0.09583243784095145,0.09583243784095145,0.09583243784095145,1322,Temporal_Pole_Mid_R,Cerebelum_8_R,0.0,0.0,0.0,1.0
3416,34,102,35,103,0.09571347421487514,0.09571347421487514,0.09571347421487514,1323,Cingulum_Post_L,Cerebelum_8_L,0.0,0.0,0.0,1.0
1246,11,48,12,49,0.0956376432674107,0.0956376432674107,0.0956376432674107,1324,Frontal_Inf_Oper_R,Occipital_Sup_L,0.0,0.0,0.0,1.0
2709,26,71,27,72,0.09562097501883417,0.09562097501883417,0.09562097501883417,1325,Rectus_L,Caudate_R,0.0,0.0,0.0,1.0
1235,11,37,12,38,-0.09538161412266152,0.09538161412266152,0.09538161412266152,1326,Frontal_Inf_Oper_R,Hippocampus_R,0.0,0.0,0.0,1.0
5805,73,112,74,113,-0.09533665296651148,0.09533665296651148,0.09533665296651148,1327,Putamen_R,Vermis_7,0.0,0.0,0.0,1.0
3496,35,102,36,103,0.09532312358328725,0.09532312358328725,0.09532312358328725,1328,Cingulum_Post_R,Cerebelum_8_L,0.0,0.0,0.0,1.0
1675,15,71,16,72,-0.09530372585519223,0.09530372585519223,0.09530372585519223,1329,Frontal_Inf_Orb_R,Caudate_R,0.0,0.0,0.0,1.0
6414,92,113,93,114,-0.09524512373762713,0.09524512373762713,0.09524512373762713,1330,Cerebelum_Crus2_L,Vermis_8,0.0,0.0,0.0,1.0
5301,63,73,64,74,0.09524182610745646,0.09524182610745646,0.09524182610745646,1331,SupraMarginal_R,Putamen_R,0.0,0.0,0.0,1.0
6359,90,105,91,106,-0.09519053684548358,0.09519053684548358,0.09519053684548358,1332,Cerebelum_Crus1_L,Cerebelum_9_R,0.0,0.0,0.0,1.0
5572,68,99,69,100,-0.0951895191224844,0.0951895191224844,0.0951895191224844,1333,Paracentral_Lobule_L,Cerebelum_6_R,0.0,0.0,0.0,1.0
5968,78,80,79,81,0.09517508812611104,0.09517508812611104,0.09517508812611104,1334,Heschl_L,Temporal_Sup_L,0.0,0.0,0.0,1.0
1559,14,55,15,56,0.09512479424824767,0.09512479424824767,0.09512479424824767,1335,Frontal_Inf_Orb_L,Fusiform_R,0.0,0.0,0.0,1.0
1611,14,107,15,108,-0.0950761003640238,0.0950761003640238,0.0950761003640238,1336,Frontal_Inf_Orb_L,Cerebelum_10_R,0.0,0.0,0.0,1.0
5871,75,97,76,98,0.09506031425446657,0.09506031425446657,0.09506031425446657,1337,Pallidum_R,Cerebelum_4_5_R,0.0,0.0,0.0,1.0
1512,13,109,14,110,-0.0950470036953142,0.0950470036953142,0.0950470036953142,1338,Frontal_Inf_Tri_R,Vermis_3,0.0,0.0,0.0,1.0
1679,15,75,16,76,-0.09501547791202188,0.09501547791202188,0.09501547791202188,1339,Frontal_Inf_Orb_R,Pallidum_R,0.0,0.0,0.0,1.0
5479,66,101,67,102,-0.09501372019427007,0.09501372019427007,0.09501372019427007,1340,Precuneus_L,Cerebelum_7b_R,0.0,0.0,0.0,1.0
1302,11,104,12,105,-0.09491371744587827,0.09491371744587827,0.09491371744587827,1341,Frontal_Inf_Oper_R,Cerebelum_9_L,0.0,0.0,0.0,1.0
3189,32,38,33,39,0.09482494585001434,0.09482494585001434,0.09482494585001434,1342,Cingulum_Mid_L,ParaHippocampal_L,0.0,0.0,0.0,1.0
5867,75,93,76,94,-0.09476086308705971,0.09476086308705971,0.09476086308705971,1343,Pallidum_R,Cerebelum_Crus2_R,0.0,0.0,0.0,1.0
196,1,83,2,84,0.09470965572389557,0.09470965572389557,0.09470965572389557,1344,Precentral_R,Temporal_Pole_Sup_R,0.0,0.0,0.0,1.0
6017,79,93,80,94,0.09469314298915599,0.09469314298915599,0.09469314298915599,1345,Heschl_R,Cerebelum_Crus2_R,0.0,0.0,0.0,1.0
3214,32,63,33,64,0.09466345161505052,0.09466345161505052,0.09466345161505052,1346,Cingulum_Mid_L,SupraMarginal_R,0.0,0.0,0.0,1.0
6482,96,99,97,100,-0.09463327613315739,0.09463327613315739,0.09463327613315739,1347,Cerebelum_4_5_L,Cerebelum_6_R,0.0,0.0,0.0,1.0
1801,16,98,17,99,0.09462071938366313,0.09462071938366313,0.09462071938366313,1348,Rolandic_Oper_L,Cerebelum_6_L,0.0,0.0,0.0,1.0
3458,35,64,36,65,-0.09453704041306367,0.09453704041306367,0.09453704041306367,1349,Cingulum_Post_R,Angular_L,0.0,0.0,0.0,1.0
2022,19,28,20,29,-0.09446026458040689,0.09446026458040689,0.09446026458040689,1350,Supp_Motor_Area_R,Insula_L,0.0,0.0,0.0,1.0
3779,39,75,40,76,0.09438342705077464,0.09438342705077464,0.09438342705077464,1351,ParaHippocampal_R,Pallidum_R,0.0,0.0,0.0,1.0
5352,64,73,65,74,-0.09437024822067848,0.09437024822067848,0.09437024822067848,1352,Angular_L,Putamen_R,0.0,0.0,0.0,1.0
972,8,89,9,90,0.0943618413513541,0.0943618413513541,0.0943618413513541,1353,Frontal_Mid_Orb_L,Temporal_Inf_R,0.0,0.0,0.0,1.0
2577,25,28,26,29,0.0943397610008648,0.0943397610008648,0.0943397610008648,1354,Frontal_Med_Orb_R,Insula_L,0.0,0.0,0.0,1.0
3245,32,94,33,95,-0.09433123914114795,0.09433123914114795,0.09433123914114795,1355,Cingulum_Mid_L,Cerebelum_3_L,0.0,0.0,0.0,1.0
1638,15,34,16,35,0.09429687947591382,0.09429687947591382,0.09429687947591382,1356,Frontal_Inf_Orb_R,Cingulum_Post_L,0.0,0.0,0.0,1.0
6030,79,106,80,107,0.09425519895281986,0.09425519895281986,0.09425519895281986,1357,Heschl_R,Cerebelum_10_L,0.0,0.0,0.0,1.0
5834,74,100,75,101,0.094229749019794,0.094229749019794,0.094229749019794,1358,Pallidum_L,Cerebelum_7b_L,0.0,0.0,0.0,1.0
2630,25,81,26,82,-0.09418997116468808,0.09418997116468808,0.09418997116468808,1359,Frontal_Med_Orb_R,Temporal_Sup_R,0.0,0.0,0.0,1.0
3923,41,70,42,71,-0.0940876219222906,0.0940876219222906,0.0940876219222906,1360,Amygdala_R,Caudate_L,0.0,0.0,0.0,1.0
1878,17,77,18,78,0.09405831797293934,0.09405831797293934,0.09405831797293934,1361,Rolandic_Oper_R,Thalamus_R,0.0,0.0,0.0,1.0
3470,35,76,36,77,-0.09394015816142888,0.09394015816142888,0.09394015816142888,1362,Cingulum_Post_R,Thalamus_L,0.0,0.0,0.0,1.0
3916,41,63,42,64,0.09393520566069542,0.09393520566069542,0.09393520566069542,1363,Amygdala_R,SupraMarginal_R,0.0,0.0,0.0,1.0
5870,75,96,76,97,0.09392404750992592,0.09392404750992592,0.09392404750992592,1364,Pallidum_R,Cerebelum_4_5_L,0.0,0.0,0.0,1.0
5983,78,95,79,96,-0.09390658565535548,0.09390658565535548,0.09390658565535548,1365,Heschl_L,Cerebelum_3_R,0.0,0.0,0.0,1.0
3941,41,88,42,89,-0.09388636528478561,0.09388636528478561,0.09388636528478561,1366,Amygdala_R,Temporal_Inf_L,0.0,0.0,0.0,1.0
1522,14,18,15,19,0.09387601199060873,0.09387601199060873,0.09387601199060873,1367,Frontal_Inf_Orb_L,Supp_Motor_Area_L,0.0,0.0,0.0,1.0
5392,64,113,65,114,-0.09376280828079611,0.09376280828079611,0.09376280828079611,1368,Angular_L,Vermis_8,0.0,0.0,0.0,1.0
76,0,77,1,78,0.09373165157129569,0.09373165157129569,0.09373165157129569,1369,Precentral_L,Thalamus_R,0.0,0.0,0.0,1.0
1884,17,83,18,84,0.09365916841566894,0.09365916841566894,0.09365916841566894,1370,Rolandic_Oper_R,Temporal_Pole_Sup_R,0.0,0.0,0.0,1.0
1982,18,84,19,85,0.09365435248722215,0.09365435248722215,0.09365435248722215,1371,Supp_Motor_Area_L,Temporal_Mid_L,0.0,0.0,0.0,1.0
3775,39,71,40,72,-0.09362041654389322,0.09362041654389322,0.09362041654389322,1372,ParaHippocampal_R,Caudate_R,0.0,0.0,0.0,1.0
4226,45,87,46,88,-0.09361423466160264,0.09361423466160264,0.09361423466160264,1373,Cuneus_R,Temporal_Pole_Mid_R,0.0,0.0,0.0,1.0
6137,82,111,83,112,0.09356971223157484,0.09356971223157484,0.09356971223157484,1374,Temporal_Pole_Sup_L,Vermis_6,0.0,0.0,0.0,1.0
1275,11,77,12,78,-0.09354590444908938,0.09354590444908938,0.09354590444908938,1375,Frontal_Inf_Oper_R,Thalamus_R,0.0,0.0,0.0,1.0
5893,76,80,77,81,-0.09354233365698296,0.09354233365698296,0.09354233365698296,1376,Thalamus_L,Temporal_Sup_L,0.0,0.0,0.0,1.0
1498,13,95,14,96,0.09353619040974023,0.09353619040974023,0.09353619040974023,1377,Frontal_Inf_Tri_R,Cerebelum_3_R,0.0,0.0,0.0,1.0
1901,17,100,18,101,-0.09339329571665991,0.09339329571665991,0.09339329571665991,1378,Rolandic_Oper_R,Cerebelum_7b_L,0.0,0.0,0.0,1.0
3086,30,102,31,103,0.09337911237279606,0.09337911237279606,0.09337911237279606,1379,Cingulum_Ant_L,Cerebelum_8_L,0.0,0.0,0.0,1.0
2442,23,74,24,75,0.09330981181692363,0.09330981181692363,0.09330981181692363,1380,Frontal_Sup_Medial_R,Pallidum_L,0.0,0.0,0.0,1.0
1965,18,67,19,68,-0.09326193793510097,0.09326193793510097,0.09326193793510097,1381,Supp_Motor_Area_L,Precuneus_R,0.0,0.0,0.0,1.0
4510,49,101,50,102,0.09317430878940466,0.09317430878940466,0.09317430878940466,1382,Occipital_Sup_R,Cerebelum_7b_R,0.0,0.0,0.0,1.0
929,8,46,9,47,0.09316146248950415,0.09316146248950415,0.09316146248950415,1383,Frontal_Mid_Orb_L,Lingual_L,0.0,0.0,0.0,1.0
552,4,103,5,104,-0.09305734072500292,0.09305734072500292,0.09305734072500292,1384,Frontal_Sup_Orb_L,Cerebelum_8_R,0.0,0.0,0.0,1.0
1590,14,86,15,87,-0.09304164064047944,0.09304164064047944,0.09304164064047944,1385,Frontal_Inf_Orb_L,Temporal_Pole_Mid_L,0.0,0.0,0.0,1.0
949,8,66,9,67,-0.09296209799079136,0.09296209799079136,0.09296209799079136,1386,Frontal_Mid_Orb_L,Precuneus_L,0.0,0.0,0.0,1.0
3635,37,84,38,85,0.09294446223454667,0.09294446223454667,0.09294446223454667,1387,Hippocampus_R,Temporal_Mid_L,0.0,0.0,0.0,1.0
3708,38,80,39,81,0.09293626068915799,0.09293626068915799,0.09293626068915799,1388,ParaHippocampal_L,Temporal_Sup_L,0.0,0.0,0.0,1.0
4512,49,103,50,104,-0.09284441301441403,0.09284441301441403,0.09284441301441403,1389,Occipital_Sup_R,Cerebelum_8_R,0.0,0.0,0.0,1.0
1428,13,25,14,26,0.09278772970647675,0.09278772970647675,0.09278772970647675,1390,Frontal_Inf_Tri_R,Frontal_Med_Orb_R,0.0,0.0,0.0,1.0
1861,17,60,18,61,-0.09270986124173299,0.09270986124173299,0.09270986124173299,1391,Rolandic_Oper_R,Parietal_Inf_L,0.0,0.0,0.0,1.0
4672,52,71,53,72,0.0926660393163951,0.0926660393163951,0.0926660393163951,1392,Occipital_Inf_L,Caudate_R,0.0,0.0,0.0,1.0
1443,13,40,14,41,0.09266007810202505,0.09266007810202505,0.09266007810202505,1393,Frontal_Inf_Tri_R,Amygdala_L,0.0,0.0,0.0,1.0
4058,43,60,44,61,-0.09240893075624583,0.09240893075624583,0.09240893075624583,1394,Calcarine_R,Parietal_Inf_L,0.0,0.0,0.0,1.0
3415,34,101,35,102,-0.09236537656312743,0.09236537656312743,0.09236537656312743,1395,Cingulum_Post_L,Cerebelum_7b_R,0.0,0.0,0.0,1.0
3048,30,64,31,65,-0.09227365258616675,0.09227365258616675,0.09227365258616675,1396,Cingulum_Ant_L,Angular_L,0.0,0.0,0.0,1.0
2586,25,37,26,38,0.09225875406965757,0.09225875406965757,0.09225875406965757,1397,Frontal_Med_Orb_R,Hippocampus_R,0.0,0.0,0.0,1.0
4537,50,63,51,64,0.09225330697814574,0.09225330697814574,0.09225330697814574,1398,Occipital_Mid_L,SupraMarginal_R,0.0,0.0,0.0,1.0
6049,80,90,81,91,0.09217329010666701,0.09217329010666701,0.09217329010666701,1399,Temporal_Sup_L,Cerebelum_Crus1_L,0.0,0.0,0.0,1.0
1334,12,33,13,34,-0.09217117926337927,0.09217117926337927,0.09217117926337927,1400,Frontal_Inf_Tri_L,Cingulum_Mid_R,0.0,0.0,0.0,1.0
4815,54,91,55,92,0.09211115200237859,0.09211115200237859,0.09211115200237859,1401,Fusiform_L,Cerebelum_Crus1_R,0.0,0.0,0.0,1.0
6046,80,87,81,88,-0.09206087927436878,0.09206087927436878,0.09206087927436878,1402,Temporal_Sup_L,Temporal_Pole_Mid_R,0.0,0.0,0.0,1.0
663,5,104,6,105,-0.09189062802031987,0.09189062802031987,0.09189062802031987,1403,Frontal_Sup_Orb_R,Cerebelum_9_L,0.0,0.0,0.0,1.0
2962,29,63,30,64,-0.09188106418588728,0.09188106418588728,0.09188106418588728,1404,Insula_R,SupraMarginal_R,0.0,0.0,0.0,1.0
6216,85,97,86,98,0.09187480029945333,0.09187480029945333,0.09187480029945333,1405,Temporal_Mid_R,Cerebelum_4_5_R,0.0,0.0,0.0,1.0
2898,28,85,29,86,0.09180998464568536,0.09180998464568536,0.09180998464568536,1406,Insula_L,Temporal_Mid_R,0.0,0.0,0.0,1.0
3404,34,90,35,91,-0.09173582215540663,0.09173582215540663,0.09173582215540663,1407,Cingulum_Post_L,Cerebelum_Crus1_L,0.0,0.0,0.0,1.0
1418,13,15,14,16,0.09171473107806367,0.09171473107806367,0.09171473107806367,1408,Frontal_Inf_Tri_R,Frontal_Inf_Orb_R,0.0,0.0,0.0,1.0
3405,34,91,35,92,0.09165911687815158,0.09165911687815158,0.09165911687815158,1409,Cingulum_Post_L,Cerebelum_Crus1_R,0.0,0.0,0.0,1.0
3706,38,78,39,79,0.09162392859152495,0.09162392859152495,0.09162392859152495,1410,ParaHippocampal_L,Heschl_L,0.0,0.0,0.0,1.0
3478,35,84,36,85,-0.0915524705081991,0.0915524705081991,0.0915524705081991,1411,Cingulum_Post_R,Temporal_Mid_L,0.0,0.0,0.0,1.0
2000,18,102,19,103,-0.09150142120495959,0.09150142120495959,0.09150142120495959,1412,Supp_Motor_Area_L,Cerebelum_8_L,0.0,0.0,0.0,1.0
5148,60,79,61,80,0.09143221542505688,0.09143221542505688,0.09143221542505688,1413,Parietal_Inf_L,Heschl_R,0.0,0.0,0.0,1.0
2735,26,97,27,98,-0.09142737587746579,0.09142737587746579,0.09142737587746579,1414,Rectus_L,Cerebelum_4_5_R,0.0,0.0,0.0,1.0
2758,27,32,28,33,0.09138996637509082,0.09138996637509082,0.09138996637509082,1415,Rectus_R,Cingulum_Mid_L,0.0,0.0,0.0,1.0
2405,23,37,24,38,-0.09131805180572962,0.09131805180572962,0.09131805180572962,1416,Frontal_Sup_Medial_R,Hippocampus_R,0.0,0.0,0.0,1.0
3247,32,96,33,97,-0.09125574409001172,0.09125574409001172,0.09125574409001172,1417,Cingulum_Mid_L,Cerebelum_4_5_L,0.0,0.0,0.0,1.0
1336,12,35,13,36,-0.0912404190697877,0.0912404190697877,0.0912404190697877,1418,Frontal_Inf_Tri_L,Cingulum_Post_R,0.0,0.0,0.0,1.0
2494,24,35,25,36,-0.09122679573425355,0.09122679573425355,0.09122679573425355,1419,Frontal_Med_Orb_L,Cingulum_Post_R,0.0,0.0,0.0,1.0
213,1,100,2,101,-0.09122134456460176,0.09122134456460176,0.09122134456460176,1420,Precentral_R,Cerebelum_7b_L,0.0,0.0,0.0,1.0
4852,55,68,56,69,-0.09117417749528132,0.09117417749528132,0.09117417749528132,1421,Fusiform_R,Paracentral_Lobule_L,0.0,0.0,0.0,1.0
1567,14,63,15,64,-0.09112238699687134,0.09112238699687134,0.09112238699687134,1422,Frontal_Inf_Orb_L,SupraMarginal_R,0.0,0.0,0.0,1.0
3088,30,104,31,105,0.0910407834443064,0.0910407834443064,0.0910407834443064,1423,Cingulum_Ant_L,Cerebelum_9_L,0.0,0.0,0.0,1.0
1809,16,106,17,107,0.0908903922279761,0.0908903922279761,0.0908903922279761,1424,Rolandic_Oper_L,Cerebelum_10_L,0.0,0.0,0.0,1.0
4702,52,101,53,102,0.09079805125577503,0.09079805125577503,0.09079805125577503,1425,Occipital_Inf_L,Cerebelum_7b_R,0.0,0.0,0.0,1.0
5878,75,104,76,105,-0.09065167319004758,0.09065167319004758,0.09065167319004758,1426,Pallidum_R,Cerebelum_9_L,0.0,0.0,0.0,1.0
6486,96,103,97,104,-0.09064926232165671,0.09064926232165671,0.09064926232165671,1427,Cerebelum_4_5_L,Cerebelum_8_R,0.0,0.0,0.0,1.0
6321,89,92,90,93,-0.09064351527281901,0.09064351527281901,0.09064351527281901,1428,Temporal_Inf_R,Cerebelum_Crus2_L,0.0,0.0,0.0,1.0
5859,75,85,76,86,0.09049353323607512,0.09049353323607512,0.09049353323607512,1429,Pallidum_R,Temporal_Mid_R,0.0,0.0,0.0,1.0
4855,55,71,56,72,0.09048951217507056,0.09048951217507056,0.09048951217507056,1430,Fusiform_R,Caudate_R,0.0,0.0,0.0,1.0
6055,80,96,81,97,-0.09044915370397262,0.09044915370397262,0.09044915370397262,1431,Temporal_Sup_L,Cerebelum_4_5_L,0.0,0.0,0.0,1.0
5145,60,76,61,77,0.09030314119969166,0.09030314119969166,0.09030314119969166,1432,Parietal_Inf_L,Thalamus_L,0.0,0.0,0.0,1.0
3866,40,87,41,88,0.09022390213374192,0.09022390213374192,0.09022390213374192,1433,Amygdala_L,Temporal_Pole_Mid_R,0.0,0.0,0.0,1.0
2777,27,51,28,52,-0.09021732546936599,0.09021732546936599,0.09021732546936599,1434,Rectus_R,Occipital_Mid_R,0.0,0.0,0.0,1.0
6229,85,110,86,111,0.09013449826603664,0.09013449826603664,0.09013449826603664,1435,Temporal_Mid_R,Vermis_4_5,0.0,0.0,0.0,1.0
3771,39,67,40,68,0.08993183555378717,0.08993183555378717,0.08993183555378717,1436,ParaHippocampal_R,Precuneus_R,0.0,0.0,0.0,1.0
201,1,88,2,89,0.08993126124083396,0.08993126124083396,0.08993126124083396,1437,Precentral_R,Temporal_Inf_L,0.0,0.0,0.0,1.0
1805,16,102,17,103,-0.08992565406773459,0.08992565406773459,0.08992565406773459,1438,Rolandic_Oper_L,Cerebelum_8_L,0.0,0.0,0.0,1.0
6143,83,85,84,86,0.08983646754270992,0.08983646754270992,0.08983646754270992,1439,Temporal_Pole_Sup_R,Temporal_Mid_R,0.0,0.0,0.0,1.0
4936,56,93,57,94,0.08978167266934099,0.08978167266934099,0.08978167266934099,1440,Postcentral_L,Cerebelum_Crus2_R,0.0,0.0,0.0,1.0
117,1,4,2,5,0.08978127732870042,0.08978127732870042,0.08978127732870042,1441,Precentral_R,Frontal_Sup_Orb_L,0.0,0.0,0.0,1.0
4550,50,76,51,77,-0.08969190653359008,0.08969190653359008,0.08969190653359008,1442,Occipital_Mid_L,Thalamus_L,0.0,0.0,0.0,1.0
4975,57,74,58,75,-0.08967709999665746,0.08967709999665746,0.08967709999665746,1443,Postcentral_R,Pallidum_L,0.0,0.0,0.0,1.0
3201,32,50,33,51,0.08963792113837271,0.08963792113837271,0.08963792113837271,1444,Cingulum_Mid_L,Occipital_Mid_L,0.0,0.0,0.0,1.0
4674,52,73,53,74,0.08962609318501656,0.08962609318501656,0.08962609318501656,1445,Occipital_Inf_L,Putamen_R,0.0,0.0,0.0,1.0
1531,14,27,15,28,0.08944695058830301,0.08944695058830301,0.08944695058830301,1446,Frontal_Inf_Orb_L,Rectus_R,0.0,0.0,0.0,1.0
3118,31,50,32,51,0.08926609562084464,0.08926609562084464,0.08926609562084464,1447,Cingulum_Ant_R,Occipital_Mid_L,0.0,0.0,0.0,1.0
5804,73,111,74,112,-0.08925122066217622,0.08925122066217622,0.08925122066217622,1448,Putamen_R,Vermis_6,0.0,0.0,0.0,1.0
3099,30,115,31,116,-0.08923780937896772,0.08923780937896772,0.08923780937896772,1449,Cingulum_Ant_L,Vermis_10,0.0,0.0,0.0,1.0
5605,69,86,70,87,-0.08918980018460036,0.08918980018460036,0.08918980018460036,1450,Paracentral_Lobule_R,Temporal_Pole_Mid_L,0.0,0.0,0.0,1.0
952,8,69,9,70,0.08918834590539183,0.08918834590539183,0.08918834590539183,1451,Frontal_Mid_Orb_L,Paracentral_Lobule_R,0.0,0.0,0.0,1.0
167,1,54,2,55,-0.08918601761789131,0.08918601761789131,0.08918601761789131,1452,Precentral_R,Fusiform_L,0.0,0.0,0.0,1.0
2347,22,71,23,72,-0.08918556636309063,0.08918556636309063,0.08918556636309063,1453,Frontal_Sup_Medial_L,Caudate_R,0.0,0.0,0.0,1.0
6299,88,96,89,97,-0.0891800015494533,0.0891800015494533,0.0891800015494533,1454,Temporal_Inf_L,Cerebelum_4_5_L,0.0,0.0,0.0,1.0
4558,50,84,51,85,0.08913053412668866,0.08913053412668866,0.08913053412668866,1455,Occipital_Mid_L,Temporal_Mid_L,0.0,0.0,0.0,1.0
3477,35,83,36,84,-0.08909457693490505,0.08909457693490505,0.08909457693490505,1456,Cingulum_Post_R,Temporal_Pole_Sup_R,0.0,0.0,0.0,1.0
2109,19,115,20,116,-0.08909371397413614,0.08909371397413614,0.08909371397413614,1457,Supp_Motor_Area_R,Vermis_10,0.0,0.0,0.0,1.0
6567,101,104,102,105,0.0890874389589045,0.0890874389589045,0.0890874389589045,1458,Cerebelum_7b_R,Cerebelum_9_L,0.0,0.0,0.0,1.0
626,5,67,6,68,-0.08907501511301669,0.08907501511301669,0.08907501511301669,1459,Frontal_Sup_Orb_R,Precuneus_R,0.0,0.0,0.0,1.0
4477,49,68,50,69,-0.08900333773706325,0.08900333773706325,0.08900333773706325,1460,Occipital_Sup_R,Paracentral_Lobule_L,0.0,0.0,0.0,1.0
5924,76,111,77,112,-0.08897663334017719,0.08897663334017719,0.08897663334017719,1461,Thalamus_L,Vermis_6,0.0,0.0,0.0,1.0
184,1,71,2,72,0.08896681759392769,0.08896681759392769,0.08896681759392769,1462,Precentral_R,Caudate_R,0.0,0.0,0.0,1.0
5157,60,88,61,89,0.08891637282318372,0.08891637282318372,0.08891637282318372,1463,Parietal_Inf_L,Temporal_Inf_L,0.0,0.0,0.0,1.0
4886,55,102,56,103,-0.08890966348701433,0.08890966348701433,0.08890966348701433,1464,Fusiform_R,Cerebelum_8_L,0.0,0.0,0.0,1.0
4703,52,102,53,103,0.08880103404275613,0.08880103404275613,0.08880103404275613,1465,Occipital_Inf_L,Cerebelum_8_L,0.0,0.0,0.0,1.0
6372,91,94,92,95,-0.08871447638914567,0.08871447638914567,0.08871447638914567,1466,Cerebelum_Crus1_R,Cerebelum_3_L,0.0,0.0,0.0,1.0
896,8,13,9,14,0.08869876517735249,0.08869876517735249,0.08869876517735249,1467,Frontal_Mid_Orb_L,Frontal_Inf_Tri_R,0.0,0.0,0.0,1.0
5778,73,85,74,86,0.08865427685054197,0.08865427685054197,0.08865427685054197,1468,Putamen_R,Temporal_Mid_R,0.0,0.0,0.0,1.0
5641,70,77,71,78,0.08851824413938274,0.08851824413938274,0.08851824413938274,1469,Caudate_L,Thalamus_R,0.0,0.0,0.0,1.0
3135,31,67,32,68,-0.08850063317143247,0.08850063317143247,0.08850063317143247,1470,Cingulum_Ant_R,Precuneus_R,0.0,0.0,0.0,1.0
2032,19,38,20,39,0.0884448476871949,0.0884448476871949,0.0884448476871949,1471,Supp_Motor_Area_R,ParaHippocampal_L,0.0,0.0,0.0,1.0
527,4,78,5,79,0.08835596477646203,0.08835596477646203,0.08835596477646203,1472,Frontal_Sup_Orb_L,Heschl_L,0.0,0.0,0.0,1.0
4478,49,69,50,70,-0.08819580657374866,0.08819580657374866,0.08819580657374866,1473,Occipital_Sup_R,Paracentral_Lobule_R,0.0,0.0,0.0,1.0
5999,78,111,79,112,0.08817512911643095,0.08817512911643095,0.08817512911643095,1474,Heschl_L,Vermis_6,0.0,0.0,0.0,1.0
643,5,84,6,85,0.08816695422458724,0.08816695422458724,0.08816695422458724,1475,Frontal_Sup_Orb_R,Temporal_Mid_L,0.0,0.0,0.0,1.0
