task,seed,outer_fold,control_prior,control_display,lambda_fc,lambda_l,fp_r_matched,fp_r_control,fp_delta_r,fp_rmse_matched,fp_rmse_control,fp_mae_matched,fp_mae_control,fused_r_matched,fused_r_control,fused_delta_r,fused_rmse_matched,fused_rmse_control,fused_mae_matched,fused_mae_control,w_fp,w_sc
working_memory,2,4,cross_task,Cross-task,0.1,5.0,0.2381283625831852,0.23161794299524643,-0.0065104195879387705,11.258590662092123,11.323298711508107,9.167015987518372,9.33758759777947,0.16484535939917394,0.15931389285887038,-0.0055314665403035645,11.140269901833438,11.19320119209916,8.833352801960638,8.866980751018412,0.45,0.55
working_memory,3,0,cross_task,Cross-task,1.0,1.0,0.28786924237713213,0.2659753812283001,-0.021893861148832017,9.401158424735348,9.479179000733062,8.078312932693036,8.142628681013132,0.25598679359290116,0.2481549084555793,-0.007831885137321859,9.528709540586958,9.555575732956697,7.956023299504038,8.004650310630348,0.55,0.45
working_memory,3,1,cross_task,Cross-task,0.1,0.1,0.16559510211225414,0.1483075682346138,-0.017287533877640343,13.11010256717347,13.308734344063836,10.98379769972166,11.233810919045501,0.19831712599101775,0.18418172133059138,-0.01413540466042637,12.50851422269767,12.611410139526294,10.5288404719234,10.599629695863005,0.65,0.35
working_memory,3,2,cross_task,Cross-task,0.1,0.03,0.1594726137621964,0.12199535879145518,-0.037477254970741225,12.921798373126101,13.083761369411148,10.31855231948935,10.502578615829147,0.13128308877843664,0.10033194255075485,-0.03095114622768179,12.38447684083444,12.53558506760176,9.710276499203633,9.881489261155583,0.6,0.4
working_memory,3,3,cross_task,Cross-task,1.0,5.0,0.4771503642956984,0.4233073168675222,-0.053843047428176194,10.79108799681166,10.947489228539009,8.79314223268185,8.907470641540087,0.4771503642956984,0.4233073168675222,-0.053843047428176194,10.79108799681166,10.947489228539009,8.79314223268185,8.907470641540087,1.0,0.0
working_memory,3,4,cross_task,Cross-task,0.1,0.5,0.36813818908541873,0.354812303071203,-0.013325886014215749,11.046609628664434,11.14119777162921,8.607777652341538,8.752433618100774,0.38256110504336316,0.3703802965390742,-0.012180808504288931,10.450512551490645,10.514737252379561,7.955803417875678,8.047366266677162,0.75,0.25
working_memory,4,0,cross_task,Cross-task,0.1,0.5,0.22089818139291378,0.23064648749089617,0.009748306097982384,11.306036351800815,11.198552907365759,9.226572366151865,9.019539111243594,0.20402780610611576,0.2102741576419077,0.00624635153579195,11.03263507147881,10.987549289920118,8.889818626939043,8.778276282885788,0.65,0.35
working_memory,4,1,cross_task,Cross-task,1.0,0.03,0.15567817125000769,0.14847926622116217,-0.007198905028845515,11.603386518132616,11.66405332589423,9.311780176376699,9.349788801380642,0.21880379167523772,0.21230744028150356,-0.006496351393734168,11.335641073743101,11.379730604266458,9.188252513195799,9.232187193528148,0.85,0.15
working_memory,4,2,cross_task,Cross-task,1.0,0.1,0.24928003889516373,0.20101452886239451,-0.048265510032769215,10.611559355093943,10.832445499367507,8.714360340671465,8.9043757493803,0.24278992857811432,0.19523571454663932,-0.047554214031475,10.620636288361727,10.829590418993382,8.74939457859788,8.928226615302703,0.95,0.05
working_memory,4,3,cross_task,Cross-task,0.1,0.5,0.22078764337652867,0.17336311993804543,-0.047424523438483246,12.33452872006471,12.646430714137987,9.79826739777591,10.298675682205975,0.2407645326436171,0.20052497373448075,-0.04023955890913636,12.034935315466225,12.248698889915051,9.609787926169266,9.95367538461632,0.75,0.25
working_memory,4,4,cross_task,Cross-task,0.1,5.0,0.40975824365244395,0.38337364348971553,-0.026384600162728422,10.727655819042331,10.904697667034483,8.742902072475767,9.055265680831162,0.4209243192660154,0.3953833039552971,-0.02554101531071834,10.613668649647808,10.781703678645643,8.627511482605668,8.946586815134497,0.9,0.1
